a(radian),a(degree),Eruling, Ebend, Eparalell,
1.997,114.42,11.2946,2.09455,0.917518,1
1.998,114.477,11.322,2.09634,0.920248,1
1.999,114.534,11.3494,2.09814,0.92297,1
2,114.592,11.3768,2.09994,0.925684,1
2.001,114.649,11.4042,2.10174,0.928389,1
2.002,114.706,11.4316,2.10355,0.931086,1
2.003,114.763,11.459,2.10537,0.933775,1
2.004,114.821,11.4864,2.10719,0.936455,1
2.005,114.878,11.5138,2.10902,0.939127,1
2.006,114.935,11.5412,2.11085,0.941791,1
2.007,114.993,11.5686,2.11269,0.944446,1
2.008,115.05,11.596,2.11453,0.947092,1
2.009,115.107,11.6234,2.11638,0.949731,1
2.01,115.165,11.6508,2.11823,0.95236,1
2.011,115.222,11.6782,2.12009,0.954982,1
2.012,115.279,11.7056,2.12196,0.957595,1
2.013,115.336,11.733,2.12383,0.960199,1
2.014,115.394,11.7604,2.1257,0.962796,1
2.015,115.451,11.7878,2.12758,0.965383,1
2.016,115.508,11.8153,2.12947,0.967963,1
2.017,115.566,11.8427,2.13136,0.970534,1
2.018,115.623,11.8701,2.13326,0.973096,1
2.019,115.68,11.8975,2.13516,0.97565,1
2.02,115.737,11.9249,2.13707,0.978196,1
2.021,115.795,11.9523,2.13898,0.980733,1
2.022,115.852,11.9797,2.1409,0.983262,1
2.023,115.909,12.0071,2.14283,0.985783,1
2.024,115.967,12.0346,2.14476,0.988295,1
2.025,116.024,12.062,2.14669,0.990799,1
2.026,116.081,12.0894,2.14864,0.993294,1
2.027,116.139,12.1168,2.15058,0.995782,1
2.028,116.196,12.1442,2.15254,0.99826,1
2.029,116.253,12.1717,2.1545,1.00073,1
2.03,116.31,12.1991,2.15646,1.00319,1
2.031,116.368,12.2265,2.15843,1.00565,1
2.032,116.425,12.254,2.16041,1.00809,1
2.033,116.482,12.2814,2.16239,1.01053,1
2.034,116.54,12.3088,2.16437,1.01296,1
2.035,116.597,12.3362,2.16637,1.01538,1
2.036,116.654,12.3637,2.16837,1.01779,1
2.037,116.712,12.3911,2.17037,1.0202,1
2.038,116.769,12.4186,2.17238,1.02259,1
2.039,116.826,12.446,2.1744,1.02498,1
2.04,116.883,12.4734,2.17642,1.02736,1
2.041,116.941,12.5009,2.17845,1.02973,1
2.042,116.998,12.5283,2.18048,1.03209,1
2.043,117.055,12.5558,2.18252,1.03445,1
2.044,117.113,12.5832,2.18457,1.03679,1
2.045,117.17,12.6107,2.18662,1.03913,1
2.046,117.227,12.6381,2.18868,1.04146,1
2.047,117.284,12.6656,2.19074,1.04379,1
2.048,117.342,12.693,2.19281,1.0461,1
2.049,117.399,12.7205,2.19488,1.04841,1
2.05,117.456,12.7479,2.19697,1.0507,1
2.051,117.514,12.7754,2.19905,1.05299,1
2.052,117.571,12.8028,2.20115,1.05528,1
2.053,117.628,12.8303,2.20325,1.05755,1
2.054,117.686,12.8578,2.20535,1.05982,1
2.055,117.743,12.8852,2.20746,1.06207,1
2.056,117.8,12.9127,2.20958,1.06432,1
2.057,117.857,12.9402,2.21171,1.06657,1
2.058,117.915,12.9676,2.21384,1.0688,1
2.059,117.972,12.9951,2.21597,1.07103,1
2.06,118.029,13.0226,2.21812,1.07324,1
2.061,118.087,13.0501,2.22026,1.07545,1
2.062,118.144,13.0776,2.22242,1.07766,1
2.063,118.201,13.105,2.22458,1.07985,1
2.064,118.258,13.1325,2.22675,1.08204,1
2.065,118.316,13.16,2.22892,1.08422,1
2.066,118.373,13.1875,2.2311,1.08639,1
2.067,118.43,13.215,2.23329,1.08855,1
2.068,118.488,13.2425,2.23548,1.09071,1
2.069,118.545,13.27,2.23768,1.09285,1
2.07,118.602,13.2975,2.23989,1.09499,1
2.071,118.66,13.325,2.2421,1.09713,1
2.072,118.717,13.3525,2.24432,1.09925,1
2.073,118.774,13.38,2.24654,1.10137,1
2.074,118.831,13.4075,2.24878,1.10348,1
2.075,118.889,13.435,2.25101,1.10558,1
2.076,118.946,13.4625,2.25326,1.10767,1
2.077,119.003,13.49,2.25551,1.10976,1
2.078,119.061,13.5175,2.25777,1.11184,1
2.079,119.118,13.545,2.26003,1.11391,1
2.08,119.175,13.5725,2.2623,1.11598,1
2.081,119.233,13.6001,2.26458,1.11803,1
2.082,119.29,13.6276,2.26686,1.12008,1
2.083,119.347,13.6551,2.26916,1.12212,1
2.084,119.404,13.6826,2.27145,1.12416,1
2.085,119.462,13.7102,2.27376,1.12619,1
2.086,119.519,13.7377,2.27607,1.1282,1
2.087,119.576,13.7652,2.27839,1.13022,1
2.088,119.634,13.7928,2.28071,1.13222,1
2.089,119.691,13.8203,2.28304,1.13422,1
2.09,119.748,13.8478,2.28538,1.13621,1
2.091,119.805,13.8754,2.28772,1.13819,1
2.092,119.863,13.9029,2.29008,1.14017,1
2.093,119.92,13.9305,2.29244,1.14214,1
2.094,119.977,13.958,2.2948,1.1441,1
2.095,120.035,13.9856,2.29717,1.14605,1
2.096,120.092,14.0131,2.29955,1.148,1
2.097,120.149,14.0407,2.30194,1.14994,1
2.098,120.207,14.0682,2.30433,1.15187,1
2.099,120.264,14.0958,2.30673,1.1538,1
2.1,120.321,14.1234,2.30914,1.15572,1
2.101,120.378,14.1509,2.31156,1.15763,1
2.102,120.436,14.1785,2.31398,1.15953,1
2.103,120.493,14.2061,2.31641,1.16143,1
2.104,120.55,14.2337,2.31884,1.16332,1
2.105,120.608,14.2612,2.32129,1.1652,1
2.106,120.665,14.2888,2.32374,1.16708,1
2.107,120.722,14.3164,2.3262,1.16895,1
2.108,120.78,14.344,2.32866,1.17081,1
2.109,120.837,14.3716,2.33113,1.17267,1
2.11,120.894,14.3992,2.33361,1.17452,1
2.111,120.951,14.4268,2.3361,1.17636,1
2.112,121.009,14.4543,2.33859,1.1782,1
2.113,121.066,14.4819,2.3411,1.18003,1
2.114,121.123,14.5095,2.34361,1.18185,1
2.115,121.181,14.5372,2.34612,1.18366,1
2.116,121.238,14.5648,2.34865,1.18547,1
2.117,121.295,14.5924,2.35118,1.18727,1
2.118,121.352,14.62,2.35372,1.18907,1
2.119,121.41,14.6476,2.35626,1.19086,1
2.12,121.467,14.6752,2.35882,1.19264,1
2.121,121.524,14.7028,2.36138,1.19442,1
2.122,121.582,14.7304,2.36395,1.19619,1
2.123,121.639,14.7581,2.36653,1.19795,1
2.124,121.696,14.7857,2.36911,1.1997,1
2.125,121.754,14.8133,2.3717,1.20145,1
2.126,121.811,14.841,2.3743,1.2032,1
2.127,121.868,14.8686,2.37691,1.20493,1
2.128,121.925,14.8962,2.37953,1.20666,1
2.129,121.983,14.9239,2.38215,1.20839,1
2.13,122.04,14.9515,2.38478,1.2101,1
2.131,122.097,14.9792,2.38742,1.21182,1
2.132,122.155,15.0068,2.39007,1.21352,1
2.133,122.212,15.0345,2.39272,1.21522,1
2.134,122.269,15.0621,2.39539,1.21691,1
2.135,122.326,15.0898,2.39806,1.2186,1
2.136,122.384,15.1174,2.40074,1.22028,1
2.137,122.441,15.1451,2.40343,1.22195,1
2.138,122.498,15.1728,2.40612,1.22362,1
2.139,122.556,15.2004,2.40882,1.22528,1
2.14,122.613,15.2281,2.41154,1.22693,1
2.141,122.67,15.2558,2.41426,1.22858,1
2.142,122.728,15.2835,2.41698,1.23023,1
2.143,122.785,15.3111,2.41972,1.23186,1
2.144,122.842,15.3388,2.42246,1.23349,1
2.145,122.899,15.3665,2.42522,1.23512,1
2.146,122.957,15.3942,2.42798,1.23674,1
2.147,123.014,15.4219,2.43075,1.23835,1
2.148,123.071,15.4496,2.43353,1.23996,1
2.149,123.129,15.4773,2.43631,1.24156,1
2.15,123.186,15.505,2.43911,1.24315,1
2.151,123.243,15.5327,2.44191,1.24474,1
2.152,123.301,15.5604,2.44472,1.24633,1
2.153,123.358,15.5881,2.44754,1.2479,1
2.154,123.415,15.6158,2.45037,1.24948,1
2.155,123.472,15.6435,2.45321,1.25104,1
2.156,123.53,15.6712,2.45605,1.2526,1
2.157,123.587,15.699,2.45891,1.25416,1
2.158,123.644,15.7267,2.46177,1.2557,1
2.159,123.702,15.7544,2.46464,1.25725,1
2.16,123.759,15.7821,2.46753,1.25878,1
2.161,123.816,15.8099,2.47042,1.26032,1
2.162,123.873,15.8376,2.47331,1.26184,1
2.163,123.931,15.8653,2.47622,1.26336,1
2.164,123.988,15.8931,2.47914,1.26488,1
2.165,124.045,15.9208,2.48206,1.26639,1
2.166,124.103,15.9485,2.485,1.26789,1
2.167,124.16,15.9763,2.48794,1.26939,1
2.168,124.217,16.004,2.4909,1.27088,1
2.169,124.275,16.0318,2.49386,1.27237,1
2.17,124.332,16.0596,2.49683,1.27385,1
2.171,124.389,16.0873,2.49981,1.27532,1
2.172,124.446,16.1151,2.5028,1.2768,1
2.173,124.504,16.1428,2.5058,1.27826,1
2.174,124.561,16.1706,2.5088,1.27972,1
2.175,124.618,16.1984,2.51182,1.28118,1
2.176,124.676,16.2261,2.51485,1.28262,1
2.177,124.733,16.2539,2.51788,1.28407,1
2.178,124.79,16.2817,2.52093,1.28551,1
2.179,124.848,16.3095,2.52398,1.28694,1
2.18,124.905,16.3373,2.52705,1.28837,1
2.181,124.962,16.365,2.53012,1.28979,1
2.182,125.019,16.3928,2.53321,1.29121,1
2.183,125.077,16.4206,2.5363,1.29262,1
2.184,125.134,16.4484,2.5394,1.29403,1
2.185,125.191,16.4762,2.54251,1.29543,1
2.186,125.249,16.504,2.54564,1.29683,1
2.187,125.306,16.5318,2.54877,1.29822,1
2.188,125.363,16.5596,2.55191,1.29961,1
2.189,125.42,16.5874,2.55506,1.30099,1
2.19,125.478,16.6152,2.55822,1.30237,1
2.191,125.535,16.6431,2.56139,1.30374,1
2.192,125.592,16.6709,2.56458,1.3051,1
2.193,125.65,16.6987,2.56777,1.30647,1
2.194,125.707,16.7265,2.57097,1.30782,1
2.195,125.764,16.7543,2.57418,1.30917,1
2.196,125.822,16.7822,2.5774,1.31052,1
2.197,125.879,16.81,2.58063,1.31186,1
2.198,125.936,16.8378,2.58388,1.3132,1
2.199,125.993,16.8657,2.58713,1.31453,1
2.2,126.051,16.8935,2.59039,1.31586,1
2.201,126.108,16.9213,2.59367,1.31718,1
2.202,126.165,16.9492,2.59695,1.3185,1
2.203,126.223,16.977,2.60024,1.31981,1
2.204,126.28,17.0049,2.60355,1.32112,1
2.205,126.337,17.0327,2.60686,1.32242,1
2.206,126.394,17.0606,2.61019,1.32372,1
2.207,126.452,17.0884,2.61353,1.32502,1
2.208,126.509,17.1163,2.61687,1.32631,1
2.209,126.566,17.1441,2.62023,1.32759,1
2.21,126.624,17.172,2.6236,1.32887,1
2.211,126.681,17.1999,2.62698,1.33015,1
2.212,126.738,17.2277,2.63037,1.33142,1
2.213,126.796,17.2556,2.63377,1.33268,1
2.214,126.853,17.2835,2.63718,1.33394,1
2.215,126.91,17.3114,2.64061,1.3352,1
2.216,126.967,17.3392,2.64404,1.33645,1
2.217,127.025,17.3671,2.64749,1.3377,1
2.218,127.082,17.395,2.65094,1.33894,1
2.219,127.139,17.4229,2.65441,1.34018,1
2.22,127.197,17.4508,2.65789,1.34142,1
2.221,127.254,17.4787,2.66138,1.34265,1
2.222,127.311,17.5066,2.66488,1.34387,1
2.223,127.369,17.5345,2.66839,1.34509,1
2.224,127.426,17.5624,2.67192,1.34631,1
2.225,127.483,17.5903,2.67545,1.34752,1
2.226,127.54,17.6182,2.679,1.34873,1
2.227,127.598,17.6461,2.68256,1.34993,1
2.228,127.655,17.674,2.68613,1.35113,1
2.229,127.712,17.7019,2.68971,1.35233,1
2.23,127.77,17.7298,2.69331,1.35352,1
2.231,127.827,17.7577,2.69691,1.35471,1
2.232,127.884,17.7856,2.70053,1.35589,1
2.233,127.941,17.8135,2.70416,1.35707,1
2.234,127.999,17.8415,2.7078,1.35824,1
2.235,128.056,17.8694,2.71145,1.35941,1
2.236,128.113,17.8973,2.71512,1.36057,1
2.237,128.171,17.9252,2.7188,1.36173,1
2.238,128.228,17.9532,2.72249,1.36289,1
2.239,128.285,17.9811,2.72619,1.36404,1
2.24,128.343,18.009,2.7299,1.36519,1
2.241,128.4,18.037,2.73363,1.36634,1
2.242,128.457,18.0649,2.73737,1.36748,1
2.243,128.514,18.0929,2.74112,1.36861,1
2.244,128.572,18.1208,2.74489,1.36975,1
2.245,128.629,18.1487,2.74866,1.37087,1
2.246,128.686,18.1767,2.75245,1.372,1
2.247,128.744,18.2046,2.75625,1.37312,1
2.248,128.801,18.2326,2.76007,1.37424,1
2.249,128.858,18.2605,2.7639,1.37535,1
2.25,128.916,18.2885,2.76774,1.37646,1
2.251,128.973,18.3165,2.77159,1.37756,1
2.252,129.03,18.3444,2.77546,1.37866,1
2.253,129.087,18.3724,2.77933,1.37976,1
2.254,129.145,18.4003,2.78323,1.38085,1
2.255,129.202,18.4283,2.78713,1.38194,1
2.256,129.259,18.4563,2.79105,1.38302,1
2.257,129.317,18.4842,2.79498,1.3841,1
2.258,129.374,18.5122,2.79893,1.38518,1
2.259,129.431,18.5402,2.80289,1.38625,1
2.26,129.488,18.5682,2.80686,1.38732,1
2.261,129.546,18.5961,2.81084,1.38839,1
2.262,129.603,18.6241,2.81484,1.38945,1
2.263,129.66,18.6521,2.81886,1.39051,1
2.264,129.718,18.6801,2.82288,1.39156,1
2.265,129.775,18.708,2.82692,1.39261,1
2.266,129.832,18.736,2.83098,1.39366,1
2.267,129.89,18.764,2.83505,1.3947,1
2.268,129.947,18.792,2.83913,1.39574,1
2.269,130.004,18.82,2.84322,1.39678,1
2.27,130.061,18.848,2.84733,1.39781,1
2.271,130.119,18.876,2.85146,1.39884,1
2.272,130.176,18.904,2.8556,1.39987,1
2.273,130.233,18.932,2.85975,1.40089,1
2.274,130.291,18.96,2.86392,1.40191,1
2.275,130.348,18.988,2.8681,1.40292,1
2.276,130.405,19.016,2.87229,1.40393,1
2.277,130.462,19.044,2.8765,1.40494,1
2.278,130.52,19.072,2.88073,1.40594,1
2.279,130.577,19.1,2.88497,1.40694,1
2.28,130.634,19.128,2.88922,1.40794,1
2.281,130.692,19.156,2.89349,1.40893,1
2.282,130.749,19.184,2.89778,1.40992,1
2.283,130.806,19.212,2.90208,1.41091,1
2.284,130.864,19.24,2.90639,1.41189,1
2.285,130.921,19.268,2.91072,1.41287,1
2.286,130.978,19.296,2.91507,1.41384,1
2.287,131.035,19.3241,2.91943,1.41481,1
2.288,131.093,19.3521,2.9238,1.41578,1
2.289,131.15,19.3801,2.92819,1.41675,1
2.29,131.207,19.4081,2.9326,1.41771,1
2.291,131.265,19.4361,2.93702,1.41867,1
2.292,131.322,19.4641,2.94146,1.41962,1
2.293,131.379,19.4922,2.94591,1.42058,1
2.294,131.437,19.5202,2.95038,1.42153,1
2.295,131.494,19.5482,2.95487,1.42247,1
2.296,131.551,19.5762,2.95937,1.42341,1
2.297,131.608,19.6043,2.96389,1.42435,1
2.298,131.666,19.6323,2.96842,1.42529,1
2.299,131.723,19.6603,2.97297,1.42622,1
2.3,131.78,19.6883,2.97754,1.42715,1
2.301,131.838,19.7164,2.98212,1.42807,1
2.302,131.895,19.7444,2.98672,1.429,1
2.303,131.952,19.7724,2.99133,1.42992,1
2.304,132.009,19.8005,2.99597,1.43083,1
2.305,132.067,19.8285,3.00061,1.43174,1
2.306,132.124,19.8565,3.00528,1.43265,1
2.307,132.181,19.8846,3.00996,1.43356,1
2.308,132.239,19.9126,3.01466,1.43446,1
2.309,132.296,19.9406,3.01938,1.43536,1
2.31,132.353,19.9687,3.02411,1.43626,1
2.311,132.411,19.9967,3.02886,1.43716,1
2.312,132.468,20.0247,3.03363,1.43805,1
2.313,132.525,20.0528,3.03842,1.43893,1
2.314,132.582,20.0808,3.04322,1.43982,1
2.315,132.64,20.1088,3.04804,1.4407,1
2.316,132.697,20.1369,3.05288,1.44158,1
2.317,132.754,20.1649,3.05773,1.44246,1
2.318,132.812,20.1929,3.06261,1.44333,1
2.319,132.869,20.221,3.0675,1.4442,1
2.32,132.926,20.249,3.07241,1.44506,1
2.321,132.984,20.2771,3.07734,1.44593,1
2.322,133.041,20.3051,3.08228,1.44679,1
2.323,133.098,20.3331,3.08725,1.44765,1
2.324,133.155,20.3612,3.09223,1.4485,1
2.325,133.213,20.3892,3.09723,1.44935,1
2.326,133.27,20.4173,3.10225,1.4502,1
2.327,133.327,20.4453,3.10729,1.45105,1
2.328,133.385,20.4733,3.11235,1.45189,1
2.329,133.442,20.5014,3.11742,1.45273,1
2.33,133.499,20.5294,3.12252,1.45357,1
2.331,133.556,20.5574,3.12763,1.4544,1
2.332,133.614,20.5855,3.13276,1.45523,1
2.333,133.671,20.6135,3.13792,1.45606,1
2.334,133.728,20.6416,3.14309,1.45689,1
2.335,133.786,20.6696,3.14828,1.45771,1
2.336,133.843,20.6976,3.15349,1.45853,1
2.337,133.9,20.7257,3.15872,1.45935,1
2.338,133.958,20.7537,3.16397,1.46016,1
2.339,134.015,20.7817,3.16924,1.46097,1
2.34,134.072,20.8098,3.17453,1.46178,1
2.341,134.129,20.8378,3.17985,1.46259,1
2.342,134.187,20.8658,3.18518,1.46339,1
2.343,134.244,20.8939,3.19053,1.46419,1
2.344,134.301,20.9219,3.1959,1.46499,1
2.345,134.359,20.9499,3.20129,1.46578,1
2.346,134.416,20.978,3.2067,1.46658,1
2.347,134.473,21.006,3.21214,1.46737,1
2.348,134.53,21.034,3.21759,1.46815,1
2.349,134.588,21.062,3.22307,1.46894,1
2.35,134.645,21.0901,3.22857,1.46972,1
2.351,134.702,21.1181,3.23408,1.4705,1
2.352,134.76,21.1461,3.23962,1.47127,1
2.353,134.817,21.1741,3.24518,1.47205,1
2.354,134.874,21.2022,3.25077,1.47282,1
2.355,134.932,21.2302,3.25637,1.47359,1
2.356,134.989,21.2582,3.262,1.47435,1
2.357,135.046,21.2862,3.26764,1.47512,1
2.358,135.103,21.3142,3.27331,1.47588,1
2.359,135.161,21.3423,3.279,1.47663,1
2.36,135.218,21.3703,3.28472,1.47739,1
2.361,135.275,21.3983,3.29046,1.47814,1
2.362,135.333,21.4263,3.29621,1.47889,1
2.363,135.39,21.4543,3.302,1.47964,1
2.364,135.447,21.4823,3.3078,1.48038,1
2.365,135.505,21.5103,3.31363,1.48113,1
2.366,135.562,21.5383,3.31948,1.48187,1
2.367,135.619,21.5663,3.32535,1.4826,1
2.368,135.676,21.5943,3.33125,1.48334,1
2.369,135.734,21.6223,3.33717,1.48407,1
2.37,135.791,21.6503,3.34311,1.4848,1
2.371,135.848,21.6783,3.34908,1.48553,1
2.372,135.906,21.7063,3.35507,1.48625,1
2.373,135.963,21.7343,3.36109,1.48698,1
2.374,136.02,21.7623,3.36713,1.4877,1
2.375,136.077,21.7903,3.37319,1.48841,1
2.376,136.135,21.8183,3.37928,1.48913,1
2.377,136.192,21.8463,3.38539,1.48984,1
2.378,136.249,21.8743,3.39153,1.49055,1
2.379,136.307,21.9023,3.39769,1.49126,1
2.38,136.364,21.9302,3.40388,1.49196,1
2.381,136.421,21.9582,3.41009,1.49267,1
2.382,136.479,21.9862,3.41633,1.49337,1
2.383,136.536,22.0142,3.42259,1.49407,1
2.384,136.593,22.0421,3.42888,1.49476,1
2.385,136.65,22.0701,3.43519,1.49546,1
2.386,136.708,22.0981,3.44153,1.49615,1
2.387,136.765,22.126,3.4479,1.49684,1
2.388,136.822,22.154,3.45429,1.49752,1
2.389,136.88,22.1819,3.46071,1.49821,1
2.39,136.937,22.2099,3.46716,1.49889,1
2.391,136.994,22.2378,3.47375,1.49957,1
2.392,137.052,22.2658,3.48037,1.50025,1
2.393,137.109,22.2937,3.48702,1.50092,1
2.394,137.166,22.3217,3.49369,1.50159,1
2.395,137.223,22.3496,3.50039,1.50226,1
2.396,137.281,22.3775,3.50712,1.50293,1
2.397,137.338,22.4055,3.51388,1.5036,1
2.398,137.395,22.4334,3.52067,1.50426,1
2.399,137.453,22.4613,3.52748,1.50492,1
2.4,137.51,22.4893,3.53432,1.50558,1
2.401,137.567,22.5172,3.54119,1.50624,1
2.402,137.624,22.5451,3.54809,1.50689,1
2.403,137.682,22.573,3.55501,1.50755,1
2.404,137.739,22.6005,3.56197,1.5082,1
2.405,137.796,22.6179,3.56895,1.50885,1
2.406,137.854,22.6353,3.57597,1.50949,1
2.407,137.911,22.6526,3.58301,1.51014,1
2.408,137.968,22.67,3.59008,1.51078,1
2.409,138.026,22.6873,3.59718,1.51142,1
2.41,138.083,22.7046,3.60431,1.51205,1
2.411,138.14,22.722,3.61147,1.51269,1
2.412,138.197,22.7393,3.61867,1.51332,1
2.413,138.255,22.7566,3.62589,1.51395,1
2.414,138.312,22.7739,3.63314,1.51458,1
2.415,138.369,22.7912,3.64042,1.51521,1
2.416,138.427,22.8085,3.64774,1.51583,1
2.417,138.484,22.8258,3.65508,1.51645,1
2.418,138.541,22.8431,3.66246,1.51707,1
2.419,138.598,22.8603,3.66987,1.51769,1
2.42,138.656,22.8776,3.67731,1.51831,1
2.421,138.713,22.8948,3.68478,1.51892,1
2.422,138.77,22.9121,3.69228,1.51953,1
2.423,138.828,22.9293,3.69982,1.52014,1
2.424,138.885,22.9465,3.70739,1.52075,1
2.425,138.942,22.9638,3.71499,1.52136,1
2.426,139,22.981,3.72262,1.52196,1
2.427,139.057,22.9921,4.41679,1.52256,1
2.428,139.114,22.995,4.42601,1.52316,1
2.429,139.171,22.9979,4.43527,1.52376,1
2.43,139.229,23.0008,4.44457,1.52436,1
2.431,139.286,23.0038,4.45391,1.52495,1
2.432,139.343,23.0067,4.46329,1.52554,1
2.433,139.401,23.0096,4.47272,1.52613,1
2.434,139.458,23.0125,4.48219,1.52672,1
2.435,139.515,23.0154,4.4917,1.5273,1
2.436,139.573,23.0182,4.50125,1.52789,1
2.437,139.63,23.0211,4.51084,1.52847,1
2.438,139.687,23.024,4.52048,1.52905,1
2.439,139.744,23.0268,4.53016,1.52963,1
2.44,139.802,23.0297,4.53989,1.5302,1
2.441,139.859,23.0325,4.54966,1.53078,1
2.442,139.916,23.0354,4.55947,1.53135,1
2.443,139.974,23.0382,4.56933,1.53192,1
2.444,140.031,23.041,4.57923,1.53249,1
2.445,140.088,23.0438,4.58918,1.53305,1
2.446,140.145,23.0467,4.59918,1.53362,1
2.447,140.203,23.0495,4.60922,1.53418,1
2.448,140.26,23.0523,4.6193,1.53474,1
2.449,140.317,23.0551,4.62943,1.5353,1
2.45,140.375,23.0578,4.63961,1.53586,1
2.451,140.432,23.0606,4.64984,1.53641,1
2.452,140.489,23.0634,4.66011,1.53696,1
2.453,140.547,23.0662,4.67043,1.53752,1
2.454,140.604,23.0689,4.6808,1.53806,1
2.455,140.661,23.0717,4.69121,1.53861,1
2.456,140.718,23.0744,4.70168,1.53916,1
2.457,140.776,23.0771,4.71219,1.5397,1
2.458,140.833,23.0799,4.72275,1.54024,1
2.459,140.89,23.0826,4.73336,1.54078,1
2.46,140.948,23.0853,4.74403,1.54132,1
2.461,141.005,23.088,4.75474,1.54186,1
2.462,141.062,23.0907,4.7655,1.54239,1
2.463,141.12,23.0934,4.77631,1.54293,1
2.464,141.177,23.0961,4.78717,1.54346,1
2.465,141.234,23.0988,4.79809,1.54399,1
2.466,141.291,23.1015,4.80905,1.54451,1
2.467,141.349,23.1042,4.82007,1.54504,1
2.468,141.406,23.1068,4.83114,1.54556,1
2.469,141.463,23.1095,4.84227,1.54608,1
2.47,141.521,23.1121,4.85344,1.5466,1
2.471,141.578,23.1148,4.86467,1.54712,1
2.472,141.635,23.1174,4.87596,1.54764,1
2.473,141.692,23.12,4.88729,1.54816,1
2.474,141.75,23.1227,4.89869,1.54867,1
2.475,141.807,23.1253,4.91013,1.54918,1
2.476,141.864,23.1279,4.92163,1.54969,1
2.477,141.922,23.1305,4.93319,1.5502,1
2.478,141.979,23.1331,4.94481,1.5507,1
2.479,142.036,23.1357,4.95648,1.55121,1
2.48,142.094,23.1383,4.9682,1.55171,1
2.481,142.151,23.1408,4.97999,1.55221,1
2.482,142.208,23.1434,4.99183,1.55271,1
2.483,142.265,23.146,5.00373,1.55321,1
2.484,142.323,23.1485,5.01569,1.55371,1
2.485,142.38,23.1511,5.0277,1.5542,1
2.486,142.437,23.1536,5.03978,1.55469,1
2.487,142.495,23.1562,5.05191,1.55519,1
2.488,142.552,23.1587,5.06411,1.55568,1
2.489,142.609,23.1612,5.07636,1.55616,1
2.49,142.666,23.1638,5.08868,1.55665,1
2.491,142.724,23.1663,5.10106,1.55713,1
2.492,142.781,23.1688,5.1135,1.55762,1
2.493,142.838,23.1713,5.126,1.5581,1
2.494,142.896,23.1738,5.13856,1.55858,1
2.495,142.953,23.1763,5.15119,1.55906,1
2.496,143.01,23.1787,5.16388,1.55953,1
2.497,143.068,23.1812,5.17663,1.56001,1
2.498,143.125,23.1837,5.18945,1.56048,1
2.499,143.182,23.1861,5.20233,1.56095,1
2.5,143.239,23.1886,5.21528,1.56142,1
2.501,143.297,23.191,5.22829,1.56189,1
2.502,143.354,23.1935,5.24137,1.56236,1
2.503,143.411,23.1959,5.25452,1.56282,1
2.504,143.469,23.1983,5.26773,1.56329,1
2.505,143.526,23.2008,5.28101,1.56375,1
2.506,143.583,23.2032,5.29436,1.56421,1
2.507,143.641,23.2056,5.30777,1.56467,1
2.508,143.698,23.208,5.32126,1.56512,1
2.509,143.755,23.2104,5.33482,1.56558,1
2.51,143.812,23.2128,5.34844,1.56603,1
2.511,143.87,23.2152,5.36214,1.56649,1
2.512,143.927,23.2175,5.3759,1.56694,1
2.513,143.984,23.2199,5.38974,1.56739,1
2.514,144.042,23.2223,5.40365,1.56784,1
2.515,144.099,23.2246,5.41763,1.56828,1
2.516,144.156,23.227,5.43169,1.56873,1
2.517,144.213,23.2293,5.44582,1.56917,1
2.518,144.271,23.2317,5.46002,1.56961,1
2.519,144.328,23.234,5.4743,1.57005,1
2.52,144.385,23.2363,5.48866,1.57049,1
2.521,144.443,23.2386,5.50309,1.57093,1
2.522,144.5,23.241,5.51759,1.57137,1
2.523,144.557,23.2433,5.53217,1.5718,1
2.524,144.615,23.2456,5.54683,1.57223,1
2.525,144.672,23.2479,5.56157,1.57266,1
2.526,144.729,23.2502,5.57639,1.57309,1
2.527,144.786,23.2524,5.59129,1.57352,1
2.528,144.844,23.2547,5.60626,1.57395,1
2.529,144.901,23.257,5.62132,1.57437,1
2.53,144.958,23.2592,5.63645,1.5748,1
2.531,145.016,23.2615,5.65167,1.57522,1
2.532,145.073,23.2638,5.66698,1.57564,1
2.533,145.13,23.266,5.68236,1.57606,1
2.534,145.188,23.2682,5.69783,1.57648,1
2.535,145.245,23.2705,5.71338,1.5769,1
2.536,145.302,23.2727,5.72902,1.57731,1
2.537,145.359,23.2749,5.74474,1.57773,1
2.538,145.417,23.2771,5.76055,1.57814,1
2.539,145.474,23.2793,5.77644,1.57855,1
2.54,145.531,23.2815,5.79243,1.57896,1
2.541,145.589,23.2837,5.8085,1.57937,1
2.542,145.646,23.2859,5.82466,1.57978,1
2.543,145.703,23.2881,5.8409,1.58018,1
2.544,145.76,23.2903,5.85724,1.58058,1
2.545,145.818,23.2924,5.87367,1.58099,1
2.546,145.875,23.2946,5.8902,1.58139,1
2.547,145.932,23.2968,5.90681,1.58179,1
2.548,145.99,23.2989,5.92352,1.58219,1
2.549,146.047,23.3011,5.94032,1.58258,1
2.55,146.104,23.3032,5.95721,1.58298,1
2.551,146.162,23.3053,5.9742,1.58337,1
2.552,146.219,23.3075,5.99129,1.58377,1
2.553,146.276,23.3096,6.00847,1.58416,1
2.554,146.333,23.3117,6.02575,1.58455,1
2.555,146.391,23.3138,6.04313,1.58494,1
2.556,146.448,23.3159,6.06061,1.58532,1
2.557,146.505,23.318,6.07819,1.58571,1
2.558,146.563,23.3201,6.09587,1.5861,1
