a, Fruling
0.66 , 417.795
0.661 , 417.797
0.662 , 417.798
0.663 , 417.799
0.664 , 417.801
0.665 , 417.802
0.666 , 417.803
0.667 , 417.805
0.668 , 417.806
0.669 , 417.808
0.67 , 417.809
0.671 , 417.81
0.672 , 417.812
0.673 , 417.813
0.674 , 417.814
0.675 , 417.816
0.676 , 417.817
0.677 , 417.818
0.678 , 417.82
0.679 , 417.821
0.68 , 417.822
0.681 , 417.824
0.682 , 417.825
0.683 , 417.827
0.684 , 417.828
0.685 , 417.829
0.686 , 417.831
0.687 , 417.832
0.688 , 417.833
0.689 , 417.835
0.69 , 417.836
0.691 , 417.837
0.692 , 417.839
0.693 , 417.84
0.694 , 417.841
0.695 , 417.843
0.696 , 417.844
0.697 , 417.845
0.698 , 417.847
0.699 , 417.848
0.7 , 417.849
0.701 , 417.851
0.702 , 417.852
0.703 , 417.853
0.704 , 417.855
0.705 , 417.856
0.706 , 417.857
0.707 , 417.859
0.708 , 417.86
0.709 , 417.861
0.71 , 417.863
0.711 , 417.864
0.712 , 417.865
0.713 , 417.867
0.714 , 417.868
0.715 , 417.869
0.716 , 417.871
0.717 , 417.872
0.718 , 417.873
0.719 , 417.875
0.72 , 417.876
0.721 , 417.877
0.722 , 417.879
0.723 , 417.88
0.724 , 417.881
0.725 , 417.883
0.726 , 417.884
0.727 , 417.885
0.728 , 417.887
0.729 , 417.888
0.73 , 417.889
0.731 , 417.891
0.732 , 417.892
0.733 , 417.893
0.734 , 417.894
0.735 , 417.896
0.736 , 417.897
0.737 , 417.898
0.738 , 417.9
0.739 , 417.901
0.74 , 417.902
0.741 , 417.904
0.742 , 417.905
0.743 , 417.906
0.744 , 417.908
0.745 , 417.909
0.746 , 417.91
0.747 , 417.911
0.748 , 417.913
0.749 , 417.914
0.75 , 417.915
0.751 , 417.917
0.752 , 417.918
0.753 , 417.919
0.754 , 417.921
0.755 , 417.922
0.756 , 417.923
0.757 , 417.924
0.758 , 417.926
0.759 , 417.927
0.76 , 417.928
0.761 , 417.93
0.762 , 417.931
0.763 , 417.932
0.764 , 417.933
0.765 , 417.935
0.766 , 417.936
0.767 , 417.937
0.768 , 417.939
0.769 , 417.94
0.77 , 417.941
0.771 , 417.942
0.772 , 417.944
0.773 , 417.945
0.774 , 417.946
0.775 , 417.948
0.776 , 417.949
0.777 , 417.95
0.778 , 417.951
0.779 , 417.953
0.78 , 417.954
0.781 , 417.955
0.782 , 417.956
0.783 , 417.958
0.784 , 417.959
0.785 , 417.96
0.786 , 417.962
0.787 , 417.963
0.788 , 417.964
0.789 , 417.965
0.79 , 417.967
0.791 , 417.968
0.792 , 417.969
0.793 , 417.97
0.794 , 417.972
0.795 , 417.973
0.796 , 417.974
0.797 , 417.975
0.798 , 417.977
0.799 , 417.978
0.8 , 417.979
0.801 , 417.98
0.802 , 417.982
0.803 , 417.983
0.804 , 417.984
0.805 , 417.986
0.806 , 417.987
0.807 , 417.988
0.808 , 417.989
0.809 , 417.991
0.81 , 417.992
0.811 , 417.993
0.812 , 417.994
0.813 , 417.996
0.814 , 417.997
0.815 , 417.998
0.816 , 417.999
0.817 , 418.001
0.818 , 418.002
0.819 , 418.003
0.82 , 418.004
0.821 , 418.006
0.822 , 418.007
0.823 , 418.008
0.824 , 418.009
0.825 , 418.01
0.826 , 418.012
0.827 , 418.013
0.828 , 418.014
0.829 , 418.015
0.83 , 418.017
0.831 , 418.018
0.832 , 418.019
0.833 , 418.02
0.834 , 418.022
0.835 , 418.023
0.836 , 418.024
0.837 , 418.025
0.838 , 418.027
0.839 , 418.028
0.84 , 418.029
0.841 , 418.03
0.842 , 418.031
0.843 , 418.033
0.844 , 418.034
0.845 , 418.035
0.846 , 418.036
0.847 , 418.038
0.848 , 418.039
0.849 , 418.04
0.85 , 418.041
0.851 , 418.043
0.852 , 418.044
0.853 , 418.045
0.854 , 418.046
0.855 , 418.047
0.856 , 418.049
0.857 , 418.05
0.858 , 418.051
0.859 , 418.052
0.86 , 418.053
0.861 , 418.055
0.862 , 418.056
0.863 , 418.057
0.864 , 418.058
0.865 , 418.06
0.866 , 418.061
0.867 , 418.062
0.868 , 418.063
0.869 , 418.064
0.87 , 418.066
0.871 , 418.067
0.872 , 418.068
0.873 , 418.069
0.874 , 418.07
0.875 , 418.072
0.876 , 418.073
0.877 , 418.074
0.878 , 418.075
0.879 , 418.077
0.88 , 418.078
0.881 , 418.079
0.882 , 418.08
0.883 , 418.081
0.884 , 418.083
0.885 , 418.084
0.886 , 418.085
0.887 , 418.086
0.888 , 418.087
0.889 , 418.089
0.89 , 418.09
0.891 , 418.091
0.892 , 418.092
0.893 , 418.093
0.894 , 418.095
0.895 , 418.096
0.896 , 418.097
0.897 , 418.098
0.898 , 418.099
0.899 , 418.1
0.9 , 418.102
0.901 , 418.103
0.902 , 418.104
0.903 , 418.105
0.904 , 418.106
0.905 , 418.108
0.906 , 418.109
0.907 , 418.11
0.908 , 418.111
0.909 , 418.112
0.91 , 418.114
0.911 , 418.115
0.912 , 418.116
0.913 , 418.117
0.914 , 418.118
0.915 , 418.119
0.916 , 418.121
0.917 , 418.122
0.918 , 418.123
0.919 , 418.124
0.92 , 418.125
0.921 , 418.127
0.922 , 418.128
0.923 , 418.129
0.924 , 418.13
0.925 , 418.131
0.926 , 418.132
0.927 , 418.134
0.928 , 418.135
0.929 , 418.136
0.93 , 418.137
0.931 , 418.138
0.932 , 418.14
0.933 , 418.141
0.934 , 418.142
0.935 , 418.143
0.936 , 418.144
0.937 , 418.145
0.938 , 418.147
0.939 , 418.148
0.94 , 418.149
0.941 , 418.15
0.942 , 418.151
0.943 , 418.152
0.944 , 418.154
0.945 , 418.155
0.946 , 418.156
0.947 , 418.157
0.948 , 418.158
0.949 , 418.159
0.95 , 418.161
0.951 , 418.162
0.952 , 418.163
0.953 , 418.164
0.954 , 418.165
0.955 , 418.166
0.956 , 418.167
0.957 , 418.169
0.958 , 418.17
0.959 , 418.171
0.96 , 418.172
0.961 , 418.173
0.962 , 418.174
0.963 , 418.176
0.964 , 418.177
0.965 , 418.178
0.966 , 418.179
