a, Fruling
2.048 , 417.761
2.049 , 417.76
2.05 , 417.759
2.051 , 417.758
2.052 , 417.757
2.053 , 417.756
2.054 , 417.755
2.055 , 417.754
2.056 , 417.753
2.057 , 417.752
2.058 , 417.751
2.059 , 417.75
2.06 , 417.75
2.061 , 417.749
2.062 , 417.748
2.063 , 417.747
2.064 , 417.746
2.065 , 417.745
2.066 , 417.744
2.067 , 417.743
2.068 , 417.742
2.069 , 417.741
2.07 , 417.74
2.071 , 417.739
2.072 , 417.738
2.073 , 417.737
2.074 , 417.736
2.075 , 417.735
2.076 , 417.735
2.077 , 417.734
2.078 , 417.733
2.079 , 417.732
2.08 , 417.731
2.081 , 417.73
2.082 , 417.729
2.083 , 417.728
2.084 , 417.727
2.085 , 417.726
2.086 , 417.725
2.087 , 417.724
2.088 , 417.723
2.089 , 417.722
2.09 , 417.721
2.091 , 417.72
2.092 , 417.719
2.093 , 417.719
2.094 , 417.718
2.095 , 417.717
2.096 , 417.716
2.097 , 417.715
2.098 , 417.714
2.099 , 417.713
2.1 , 417.712
2.101 , 417.711
2.102 , 417.71
2.103 , 417.709
2.104 , 417.708
2.105 , 417.707
2.106 , 417.706
2.107 , 417.705
2.108 , 417.704
2.109 , 417.703
2.11 , 417.703
2.111 , 417.702
2.112 , 417.701
2.113 , 417.7
2.114 , 417.699
2.115 , 417.698
2.116 , 417.697
2.117 , 417.696
2.118 , 417.695
2.119 , 417.694
2.12 , 417.693
2.121 , 417.692
2.122 , 417.691
2.123 , 417.69
2.124 , 417.689
2.125 , 417.688
2.126 , 417.687
2.127 , 417.687
2.128 , 417.686
2.129 , 417.685
2.13 , 417.684
2.131 , 417.683
2.132 , 417.682
2.133 , 417.681
2.134 , 417.68
2.135 , 417.679
2.136 , 417.678
2.137 , 417.677
2.138 , 417.676
2.139 , 417.675
2.14 , 417.674
2.141 , 417.673
2.142 , 417.672
2.143 , 417.671
2.144 , 417.67
2.145 , 417.67
2.146 , 417.669
2.147 , 417.668
2.148 , 417.667
2.149 , 417.666
2.15 , 417.665
2.151 , 417.664
2.152 , 417.663
2.153 , 417.662
2.154 , 417.661
2.155 , 417.66
2.156 , 417.659
2.157 , 417.658
2.158 , 417.657
2.159 , 417.656
2.16 , 417.655
2.161 , 417.654
2.162 , 417.653
2.163 , 417.653
2.164 , 417.652
2.165 , 417.651
2.166 , 417.65
2.167 , 417.649
2.168 , 417.648
2.169 , 417.647
2.17 , 417.646
2.171 , 417.645
2.172 , 417.644
2.173 , 417.643
2.174 , 417.642
2.175 , 417.641
2.176 , 417.64
2.177 , 417.639
2.178 , 417.638
2.179 , 417.637
2.18 , 417.636
2.181 , 417.635
2.182 , 417.635
2.183 , 417.634
2.184 , 417.633
2.185 , 417.632
2.186 , 417.631
2.187 , 417.63
2.188 , 417.629
2.189 , 417.628
2.19 , 417.627
2.191 , 417.626
2.192 , 417.625
2.193 , 417.624
2.194 , 417.623
2.195 , 417.622
2.196 , 417.621
2.197 , 417.62
2.198 , 417.619
2.199 , 417.618
2.2 , 417.617
2.201 , 417.616
2.202 , 417.616
2.203 , 417.615
2.204 , 417.614
2.205 , 417.613
2.206 , 417.612
2.207 , 417.611
2.208 , 417.61
2.209 , 417.609
2.21 , 417.608
2.211 , 417.607
2.212 , 417.606
2.213 , 417.605
2.214 , 417.604
2.215 , 417.603
2.216 , 417.602
2.217 , 417.601
2.218 , 417.6
2.219 , 417.599
2.22 , 417.598
2.221 , 417.597
2.222 , 417.596
2.223 , 417.596
2.224 , 417.595
2.225 , 417.594
2.226 , 417.593
2.227 , 417.592
2.228 , 417.591
2.229 , 417.59
2.23 , 417.589
2.231 , 417.588
2.232 , 417.587
2.233 , 417.586
2.234 , 417.585
2.235 , 417.584
2.236 , 417.583
2.237 , 417.582
2.238 , 417.581
