a(radian),a(degree),Eruling, Ebend
4.872,279.145, 0, 0.982063, 0.982063
4.873,279.202, 0, 0.981597, 0.981597
4.874,279.26, 0, 0.981134, 0.981134
4.875,279.317, 0, 0.980674, 0.980674
4.876,279.374, 0, 0.980216, 0.980216
4.877,279.432, 0, 0.97976, 0.97976
4.878,279.489, 0, 0.979307, 0.979307
4.879,279.546, 0, 0.978857, 0.978857
4.88,279.603, 0, 0.978409, 0.978409
4.881,279.661, 0, 0.977964, 0.977964
4.882,279.718, 0, 0.977521, 0.977521
4.883,279.775, 0, 0.97708, 0.97708
4.884,279.833, 0, 0.976642, 0.976642
4.885,279.89, 0, 0.976207, 0.976207
4.886,279.947, 0, 0.975774, 0.975774
4.887,280.004, 0, 0.975344, 0.975344
4.888,280.062, 0, 0.974916, 0.974916
4.889,280.119, 0, 0.97449, 0.97449
4.89,280.176, 0, 0.974067, 0.974067
4.891,280.234, 0, 0.973647, 0.973647
4.892,280.291, 0, 0.973229, 0.973229
4.893,280.348, 0, 0.972813, 0.972813
4.894,280.406, 0, 0.9724, 0.9724
4.895,280.463, 0, 0.97199, 0.97199
4.896,280.52, 0, 0.971582, 0.971582
4.897,280.577, 0, 0.971176, 0.971176
4.898,280.635, 0, 0.970773, 0.970773
4.899,280.692, 0, 0.970373, 0.970373
4.9,280.749, 0, 0.969974, 0.969974
4.901,280.807, 0, 0.969579, 0.969579
4.902,280.864, 0, 0.969186, 0.969186
4.903,280.921, 0, 0.968795, 0.968795
4.904,280.979, 0, 0.968406, 0.968406
4.905,281.036, 0, 0.968021, 0.968021
4.906,281.093, 0, 0.967637, 0.967637
4.907,281.15, 0, 0.967256, 0.967256
4.908,281.208, 0, 0.966878, 0.966878
4.909,281.265, 0, 0.966502, 0.966502
4.91,281.322, 0, 0.966129, 0.966129
4.911,281.38, 0, 0.965758, 0.965758
4.912,281.437, 0, 0.965389, 0.965389
4.913,281.494, 0, 0.965023, 0.965023
4.914,281.551, 0, 0.964659, 0.964659
4.915,281.609, 0, 0.964298, 0.964298
4.916,281.666, 0, 0.963939, 0.963939
4.917,281.723, 0, 0.963583, 0.963583
4.918,281.781, 0, 0.963229, 0.963229
4.919,281.838, 0, 0.962877, 0.962877
4.92,281.895, 0, 0.962528, 0.962528
4.921,281.953, 0, 0.962182, 0.962182
4.922,282.01, 0, 0.961838, 0.961838
4.923,282.067, 0, 0.961496, 0.961496
4.924,282.124, 0, 0.961157, 0.961157
4.925,282.182, 0, 0.96082, 0.96082
4.926,282.239, 0, 0.960486, 0.960486
4.927,282.296, 0, 0.960154, 0.960154
4.928,282.354, 0, 0.959824, 0.959824
4.929,282.411, 0, 0.959497, 0.959497
4.93,282.468, 0, 0.959172, 0.959172
4.931,282.525, 0, 0.95885, 0.95885
4.932,282.583, 0, 0.95853, 0.95853
4.933,282.64, 0, 0.958213, 0.958213
4.934,282.697, 0, 0.957898, 0.957898
4.935,282.755, 0, 0.957586, 0.957586
4.936,282.812, 0, 0.957276, 0.957276
4.937,282.869, 0, 0.956968, 0.956968
4.938,282.927, 0, 0.956663, 0.956663
4.939,282.984, 0, 0.95636, 0.95636
4.94,283.041, 0, 0.956059, 0.956059
4.941,283.098, 0, 0.955762, 0.955762
4.942,283.156, 0, 0.955466, 0.955466
4.943,283.213, 0, 0.955173, 0.955173
4.944,283.27, 0, 0.954882, 0.954882
4.945,283.328, 0, 0.954594, 0.954594
4.946,283.385, 0, 0.954308, 0.954308
4.947,283.442, 0, 0.954024, 0.954024
4.948,283.5, 0, 0.953743, 0.953743
4.949,283.557, 0, 0.953465, 0.953465
4.95,283.614, 0, 0.953188, 0.953188
4.951,283.671, 0, 0.952914, 0.952914
4.952,283.729, 0, 0.952643, 0.952643
4.953,283.786, 0, 0.952374, 0.952374
4.954,283.843, 0, 0.952107, 0.952107
4.955,283.901, 0, 0.951843, 0.951843
4.956,283.958, 0, 0.951581, 0.951581
4.957,284.015, 0, 0.951322, 0.951322
4.958,284.072, 0, 0.951065, 0.951065
4.959,284.13, 0, 0.95081, 0.95081
4.96,284.187, 0, 0.950977, 0.950977
4.961,284.244, 0, 0.951251, 0.951251
4.962,284.302, 0, 0.951527, 0.951527
4.963,284.359, 0, 0.951806, 0.951806
4.964,284.416, 0, 0.952087, 0.952087
4.965,284.474, 0, 0.952371, 0.952371
4.966,284.531, 0, 0.952657, 0.952657
4.967,284.588, 0, 0.952945, 0.952945
4.968,284.645, 0, 0.953236, 0.953236
4.969,284.703, 0, 0.953529, 0.953529
4.97,284.76, 0, 0.953825, 0.953825
4.971,284.817, 0, 0.954123, 0.954123
4.972,284.875, 0, 0.954424, 0.954424
4.973,284.932, 0, 0.954727, 0.954727
4.974,284.989, 0, 0.955032, 0.955032
4.975,285.047, 0, 0.95534, 0.95534
4.976,285.104, 0, 0.955651, 0.955651
4.977,285.161, 0, 0.955963, 0.955963
4.978,285.218, 0, 0.956279, 0.956279
4.979,285.276, 0, 0.956596, 0.956596
4.98,285.333, 0, 0.956916, 0.956916
4.981,285.39, 0, 0.957239, 0.957239
4.982,285.448, 0, 0.957564, 0.957564
4.983,285.505, 0, 0.957891, 0.957891
4.984,285.562, 0, 0.958221, 0.958221
4.985,285.619, 0, 0.958553, 0.958553
4.986,285.677, 0, 0.958888, 0.958888
4.987,285.734, 0, 0.959225, 0.959225
4.988,285.791, 0, 0.959564, 0.959564
4.989,285.849, 0, 0.959906, 0.959906
4.99,285.906, 0, 0.96025, 0.96025
4.991,285.963, 0, 0.960597, 0.960597
4.992,286.021, 0, 0.960946, 0.960946
4.993,286.078, 0, 0.961298, 0.961298
4.994,286.135, 0, 0.961652, 0.961652
4.995,286.192, 0, 0.962009, 0.962009
4.996,286.25, 0, 0.962368, 0.962368
4.997,286.307, 0, 0.962729, 0.962729
4.998,286.364, 0, 0.963093, 0.963093
4.999,286.422, 0, 0.963459, 0.963459
5,286.479, 0, 0.963828, 0.963828
5.001,286.536, 0, 0.964199, 0.964199
5.002,286.593, 0, 0.964573, 0.964573
5.003,286.651, 0, 0.964949, 0.964949
5.004,286.708, 0, 0.965328, 0.965328
5.005,286.765, 0, 0.965709, 0.965709
5.006,286.823, 0, 0.966092, 0.966092
5.007,286.88, 0, 0.966478, 0.966478
5.008,286.937, 0, 0.966866, 0.966866
5.009,286.995, 0, 0.967257, 0.967257
5.01,287.052, 0, 0.96765, 0.96765
5.011,287.109, 0, 0.968046, 0.968046
5.012,287.166, 0, 0.968444, 0.968444
5.013,287.224, 0, 0.968845, 0.968845
5.014,287.281, 0, 0.969248, 0.969248
5.015,287.338, 0, 0.969653, 0.969653
5.016,287.396, 0, 0.970061, 0.970061
5.017,287.453, 0, 0.970471, 0.970471
5.018,287.51, 0, 0.970884, 0.970884
5.019,287.568, 0, 0.9713, 0.9713
5.02,287.625, 0, 0.971717, 0.971717
5.021,287.682, 0, 0.972138, 0.972138
5.022,287.739, 0, 0.97256, 0.97256
5.023,287.797, 0, 0.972986, 0.972986
5.024,287.854, 0, 0.973413, 0.973413
5.025,287.911, 0, 0.973843, 0.973843
5.026,287.969, 0, 0.974276, 0.974276
5.027,288.026, 0, 0.974711, 0.974711
5.028,288.083, 0, 0.975148, 0.975148
5.029,288.14, 0, 0.975588, 0.975588
5.03,288.198, 0, 0.976031, 0.976031
5.031,288.255, 0, 0.976476, 0.976476
5.032,288.312, 0, 0.976923, 0.976923
5.033,288.37, 0, 0.977373, 0.977373
5.034,288.427, 0, 0.977826, 0.977826
5.035,288.484, 0, 0.97828, 0.97828
5.036,288.542, 0, 0.978738, 0.978738
5.037,288.599, 0, 0.979198, 0.979198
5.038,288.656, 0, 0.97966, 0.97966
5.039,288.713, 0, 0.980125, 0.980125
5.04,288.771, 0, 0.980592, 0.980592
5.041,288.828, 0, 0.981062, 0.981062
5.042,288.885, 0, 0.981534, 0.981534
5.043,288.943, 0, 0.982009, 0.982009
5.044,289, 0, 0.982486, 0.982486
5.045,289.057, 0, 0.982966, 0.982966
5.046,289.115, 0, 0.983448, 0.983448
5.047,289.172, 0, 0.983933, 0.983933
5.048,289.229, 0, 0.98442, 0.98442
5.049,289.286, 0, 0.98491, 0.98491
5.05,289.344, 0, 0.985402, 0.985402
5.051,289.401, 0, 0.985897, 0.985897
5.052,289.458, 0, 0.986394, 0.986394
5.053,289.516, 0, 0.986894, 0.986894
5.054,289.573, 0, 0.987396, 0.987396
5.055,289.63, 0, 0.987901, 0.987901
5.056,289.687, 0, 0.988408, 0.988408
5.057,289.745, 0, 0.988918, 0.988918
5.058,289.802, 0, 0.98943, 0.98943
5.059,289.859, 0, 0.989945, 0.989945
5.06,289.917, 0, 0.990462, 0.990462
5.061,289.974, 0, 0.990982, 0.990982
5.062,290.031, 0, 0.991505, 0.991505
5.063,290.089, 0, 0.99203, 0.99203
5.064,290.146, 0, 0.992557, 0.992557
5.065,290.203, 0, 0.993087, 0.993087
5.066,290.26, 0, 0.99362, 0.99362
5.067,290.318, 0, 0.994155, 0.994155
5.068,290.375, 0, 0.994693, 0.994693
5.069,290.432, 0, 0.995233, 0.995233
5.07,290.49, 0, 0.995775, 0.995775
5.071,290.547, 0, 0.996321, 0.996321
5.072,290.604, 0, 0.996869, 0.996869
5.073,290.661, 0, 0.997419, 0.997419
5.074,290.719, 0, 0.997972, 0.997972
5.075,290.776, 0, 0.998527, 0.998527
5.076,290.833, 0, 0.999085, 0.999085
5.077,290.891, 0, 0.999646, 0.999646
5.078,290.948, 0, 1.00021, 1.00021
5.079,291.005, 0, 1.00077, 1.00077
5.08,291.063, 0, 1.00134, 1.00134
5.081,291.12, 0, 1.00191, 1.00191
5.082,291.177, 0, 1.00249, 1.00249
5.083,291.234, 0, 1.00306, 1.00306
5.084,291.292, 0, 1.00364, 1.00364
5.085,291.349, 0, 1.00422, 1.00422
5.086,291.406, 0, 1.00481, 1.00481
5.087,291.464, 0, 1.00539, 1.00539
5.088,291.521, 0, 1.00598, 1.00598
5.089,291.578, 0, 1.00657, 1.00657
5.09,291.636, 0, 1.00717, 1.00717
5.091,291.693, 0, 1.00776, 1.00776
5.092,291.75, 0, 1.00836, 1.00836
5.093,291.807, 0, 1.00896, 1.00896
5.094,291.865, 0, 1.00957, 1.00957
5.095,291.922, 0, 1.01018, 1.01018
5.096,291.979, 0, 1.01079, 1.01079
5.097,292.037, 0, 1.0114, 1.0114
5.098,292.094, 0, 1.01201, 1.01201
5.099,292.151, 0, 1.01263, 1.01263
5.1,292.208, 0, 1.01325, 1.01325
5.101,292.266, 0, 1.01387, 1.01387
5.102,292.323, 0, 1.0145, 1.0145
5.103,292.38, 0, 1.01513, 1.01513
5.104,292.438, 0, 1.01576, 1.01576
5.105,292.495, 0, 1.01639, 1.01639
5.106,292.552, 0, 1.01703, 1.01703
5.107,292.61, 0, 1.01766, 1.01766
5.108,292.667, 0, 1.01831, 1.01831
5.109,292.724, 0, 1.01895, 1.01895
5.11,292.781, 0, 1.0196, 1.0196
5.111,292.839, 0, 1.02024, 1.02024
5.112,292.896, 0, 1.0209, 1.0209
5.113,292.953, 0, 1.02155, 1.02155
5.114,293.011, 0, 1.02221, 1.02221
5.115,293.068, 0, 1.02287, 1.02287
5.116,293.125, 0, 1.02353, 1.02353
5.117,293.183, 0, 1.02419, 1.02419
5.118,293.24, 0, 1.02486, 1.02486
5.119,293.297, 0, 1.02553, 1.02553
5.12,293.354, 0, 1.02621, 1.02621
5.121,293.412, 0, 1.02688, 1.02688
5.122,293.469, 0, 1.02756, 1.02756
5.123,293.526, 0, 1.02824, 1.02824
5.124,293.584, 0, 1.02892, 1.02892
5.125,293.641, 0, 1.02961, 1.02961
5.126,293.698, 0, 1.0303, 1.0303
5.127,293.755, 0, 1.03099, 1.03099
5.128,293.813, 0, 1.03169, 1.03169
5.129,293.87, 0, 1.03238, 1.03238
5.13,293.927, 0, 1.03308, 1.03308
5.131,293.985, 0, 1.03379, 1.03379
5.132,294.042, 0, 1.03449, 1.03449
5.133,294.099, 0, 1.0352, 1.0352
5.134,294.157, 0, 1.03591, 1.03591
5.135,294.214, 0, 1.03662, 1.03662
5.136,294.271, 0, 1.03734, 1.03734
5.137,294.328, 0, 1.03806, 1.03806
5.138,294.386, 0, 1.03878, 1.03878
5.139,294.443, 0, 1.0395, 1.0395
5.14,294.5, 0, 1.04023, 1.04023
5.141,294.558, 0, 1.04096, 1.04096
5.142,294.615, 0, 1.04169, 1.04169
5.143,294.672, 0, 1.04243, 1.04243
5.144,294.729, 0, 1.04317, 1.04317
5.145,294.787, 0, 1.04391, 1.04391
5.146,294.844, 0, 1.04465, 1.04465
5.147,294.901, 0, 1.0454, 1.0454
5.148,294.959, 0, 1.04615, 1.04615
5.149,295.016, 0, 1.0469, 1.0469
5.15,295.073, 0, 1.04765, 1.04765
5.151,295.131, 0, 1.04841, 1.04841
5.152,295.188, 0, 1.04917, 1.04917
5.153,295.245, 0, 1.04994, 1.04994
5.154,295.302, 0, 1.0507, 1.0507
5.155,295.36, 0, 1.05147, 1.05147
5.156,295.417, 0, 1.05224, 1.05224
5.157,295.474, 0, 1.05302, 1.05302
5.158,295.532, 0, 1.05379, 1.05379
5.159,295.589, 0, 1.05457, 1.05457
5.16,295.646, 0, 1.05536, 1.05536
5.161,295.704, 0, 1.05614, 1.05614
5.162,295.761, 0, 1.05693, 1.05693
5.163,295.818, 0, 1.05772, 1.05772
5.164,295.875, 0, 1.05852, 1.05852
5.165,295.933, 0, 1.05931, 1.05931
5.166,295.99, 0, 1.06011, 1.06011
5.167,296.047, 0, 1.06092, 1.06092
5.168,296.105, 2.00442, 1.06172, 1
5.169,296.162, 2.01389, 1.06253, 1
5.17,296.219, 2.02338, 1.06334, 1
5.171,296.276, 2.03288, 1.06416, 1
5.172,296.334, 2.04239, 1.06497, 1
5.173,296.391, 2.05192, 1.06579, 1
5.174,296.448, 2.06147, 1.06661, 1
5.175,296.506, 2.07103, 1.06744, 1
5.176,296.563, 2.0806, 1.06827, 1
5.177,296.62, 2.09019, 1.0691, 1
5.178,296.678, 2.0998, 1.06993, 1
5.179,296.735, 2.10942, 1.07077, 1
5.18,296.792, 2.11905, 1.07161, 1
5.181,296.849, 2.1287, 1.07246, 1
5.182,296.907, 2.13837, 1.0733, 1
5.183,296.964, 2.14805, 1.07415, 1
5.184,297.021, 2.15774, 1.075, 1
5.185,297.079, 2.16745, 1.07586, 1
5.186,297.136, 2.17718, 1.07672, 1
5.187,297.193, 2.18692, 1.07758, 1
5.188,297.251, 2.19668, 1.07844, 1
5.189,297.308, 2.20645, 1.07931, 1
5.19,297.365, 2.21624, 1.08018, 1
5.191,297.422, 2.22605, 1.08105, 1
5.192,297.48, 2.23587, 1.08192, 1
5.193,297.537, 2.2457, 1.0828, 1
5.194,297.594, 2.25556, 1.08368, 1
5.195,297.652, 2.26542, 1.08457, 1
5.196,297.709, 2.27531, 1.08546, 1
5.197,297.766, 2.28521, 1.08635, 1
5.198,297.823, 2.29512, 1.08724, 1
5.199,297.881, 2.30506, 1.08814, 1
5.2,297.938, 2.31501, 1.08904, 1
5.201,297.995, 2.32497, 1.08994, 1
5.202,298.053, 2.33495, 1.09084, 1
5.203,298.11, 2.34495, 1.09175, 1
5.204,298.167, 2.35496, 1.09266, 1
5.205,298.225, 2.36499, 1.09358, 1
5.206,298.282, 2.37504, 1.0945, 1
5.207,298.339, 2.3851, 1.09542, 1
5.208,298.396, 2.39518, 1.09634, 1
5.209,298.454, 2.40528, 1.09727, 1
5.21,298.511, 2.4154, 1.0982, 1
5.211,298.568, 2.42553, 1.09913, 1
5.212,298.626, 2.43567, 1.10007, 1
5.213,298.683, 2.44584, 1.10101, 1
5.214,298.74, 2.45602, 1.10195, 1
5.215,298.797, 2.46622, 1.10289, 1
5.216,298.855, 2.47643, 1.10384, 1
5.217,298.912, 2.48667, 1.10479, 1
5.218,298.969, 2.49692, 1.10575, 1
5.219,299.027, 2.50719, 1.10671, 1
5.22,299.084, 2.51747, 1.10767, 1
5.221,299.141, 2.52777, 1.10863, 1
5.222,299.199, 2.53809, 1.1096, 1
5.223,299.256, 2.54843, 1.11057, 1
5.224,299.313, 2.55879, 1.11154, 1
5.225,299.37, 2.56916, 1.11252, 1
5.226,299.428, 2.57955, 1.1135, 1
5.227,299.485, 2.58996, 1.11448, 1
5.228,299.542, 2.60038, 1.11547, 1
5.229,299.6, 2.61083, 1.11646, 1
5.23,299.657, 2.62129, 1.11745, 1
5.231,299.714, 2.63177, 1.11845, 1
5.232,299.772, 2.64227, 1.11945, 1
5.233,299.829, 2.65279, 1.12045, 1
5.234,299.886, 2.66332, 1.12145, 1
5.235,299.943, 2.67388, 1.12246, 1
5.236,300.001, 2.68445, 1.12347, 1
5.237,300.058, 2.69504, 1.12449, 1
5.238,300.115, 2.70565, 1.12551, 1
5.239,300.173, 2.71628, 1.12653, 1
5.24,300.23, 2.72692, 1.12755, 1
5.241,300.287, 2.73759, 1.12858, 1
5.242,300.344, 2.74827, 1.12961, 1
5.243,300.402, 2.75898, 1.13065, 1
5.244,300.459, 2.7697, 1.13169, 1
5.245,300.516, 2.78044, 1.13273, 1
5.246,300.574, 2.7912, 1.13377, 1
5.247,300.631, 2.80198, 1.13482, 1
5.248,300.688, 2.81278, 1.13587, 1
5.249,300.746, 2.8236, 1.13693, 1
5.25,300.803, 2.83443, 1.13798, 1
5.251,300.86, 2.84529, 1.13905, 1
5.252,300.917, 2.85617, 1.14011, 1
5.253,300.975, 2.86706, 1.14118, 1
5.254,301.032, 2.87798, 1.14225, 1
5.255,301.089, 2.88892, 1.14332, 1
5.256,301.147, 2.89987, 1.1444, 1
5.257,301.204, 2.91085, 1.14548, 1
5.258,301.261, 2.92184, 1.14657, 1
5.259,301.319, 2.93286, 1.14766, 1
5.26,301.376, 2.9439, 1.14875, 1
5.261,301.433, 2.95495, 1.14984, 1
5.262,301.49, 2.96603, 1.15094, 1
5.263,301.548, 2.97713, 1.15204, 1
5.264,301.605, 2.98824, 1.15315, 1
5.265,301.662, 2.99938, 1.15426, 1
5.266,301.72, 3.01054, 1.15537, 1
5.267,301.777, 3.02172, 1.15649, 1
5.268,301.834, 3.03292, 1.15761, 1
5.269,301.891, 3.04414, 1.15873, 1
5.27,301.949, 3.05538, 1.15985, 1
5.271,302.006, 3.06665, 1.16098, 1
5.272,302.063, 3.07793, 1.16212, 1
5.273,302.121, 3.08924, 1.16325, 1
5.274,302.178, 3.10056, 1.16439, 1
5.275,302.235, 3.11191, 1.16554, 1
5.276,302.293, 3.12328, 1.16669, 1
5.277,302.35, 3.13467, 1.16784, 1
5.278,302.407, 3.14608, 1.16899, 1
5.279,302.464, 3.15752, 1.17015, 1
5.28,302.522, 3.16898, 1.17131, 1
5.281,302.579, 3.18045, 1.17247, 1
5.282,302.636, 3.19195, 1.17364, 1
5.283,302.694, 3.20348, 1.17482, 1
5.284,302.751, 3.21502, 1.17599, 1
5.285,302.808, 3.22659, 1.17717, 1
5.286,302.865, 3.23818, 1.17835, 1
5.287,302.923, 3.24979, 1.17954, 1
5.288,302.98, 3.26142, 1.18073, 1
5.289,303.037, 3.27308, 1.18193, 1
5.29,303.095, 3.28476, 1.18312, 1
5.291,303.152, 3.29646, 1.18432, 1
5.292,303.209, 3.30819, 1.18553, 1
5.293,303.267, 3.31993, 1.18674, 1
5.294,303.324, 3.3317, 1.18795, 1
5.295,303.381, 3.3435, 1.18917, 1
5.296,303.438, 3.35532, 1.19039, 1
5.297,303.496, 3.36716, 1.19161, 1
5.298,303.553, 3.37902, 1.19284, 1
5.299,303.61, 3.39091, 1.19407, 1
5.3,303.668, 3.40282, 1.1953, 1
5.301,303.725, 3.41475, 1.19654, 1
5.302,303.782, 3.42671, 1.19779, 1
5.303,303.84, 3.4387, 1.19903, 1
5.304,303.897, 3.4507, 1.20028, 1
5.305,303.954, 3.46273, 1.20154, 1
5.306,304.011, 3.47479, 1.20279, 1
5.307,304.069, 3.48687, 1.20405, 1
5.308,304.126, 3.49897, 1.20532, 1
5.309,304.183, 3.5111, 1.20659, 1
5.31,304.241, 3.52325, 1.20786, 1
5.311,304.298, 3.53543, 1.20914, 1
5.312,304.355, 3.54763, 1.21042, 1
5.313,304.412, 3.55986, 1.2117, 1
5.314,304.47, 3.57211, 1.21299, 1
5.315,304.527, 3.58439, 1.21428, 1
5.316,304.584, 3.59669, 1.21558, 1
5.317,304.642, 3.60902, 1.21688, 1
5.318,304.699, 3.62137, 1.21819, 1
5.319,304.756, 3.63375, 1.21949, 1
5.32,304.814, 3.64615, 1.22081, 1
5.321,304.871, 3.65858, 1.22212, 1
5.322,304.928, 3.67104, 1.22344, 1
5.323,304.985, 3.68352, 1.22477, 1
5.324,305.043, 3.69603, 1.22609, 1
5.325,305.1, 3.70856, 1.22743, 1
5.326,305.157, 3.72112, 1.22876, 1
5.327,305.215, 3.73371, 1.2301, 1
5.328,305.272, 3.74632, 1.23145, 1
5.329,305.329, 3.75896, 1.2328, 1
5.33,305.387, 3.77163, 1.23415, 1
5.331,305.444, 3.78432, 1.2355, 1
5.332,305.501, 3.79704, 1.23686, 1
5.333,305.558, 3.80979, 1.23823, 1
5.334,305.616, 3.82257, 1.2396, 1
5.335,305.673, 3.83537, 1.24097, 1
5.336,305.73, 3.8482, 1.24235, 1
5.337,305.788, 3.86105, 1.24373, 1
5.338,305.845, 3.87394, 1.24512, 1
5.339,305.902, 3.88685, 1.2465, 1
5.34,305.959, 3.89979, 1.2479, 1
5.341,306.017, 3.91276, 1.2493, 1
5.342,306.074, 3.92575, 1.2507, 1
5.343,306.131, 3.93878, 1.25211, 1
5.344,306.189, 3.95183, 1.25352, 1
5.345,306.246, 3.96491, 1.25493, 1
5.346,306.303, 3.97802, 1.25635, 1
5.347,306.361, 3.99116, 1.25777, 1
5.348,306.418, 4.00433, 1.2592, 1
5.349,306.475, 4.01752, 1.26063, 1
5.35,306.532, 4.03075, 1.26207, 1
5.351,306.59, 4.044, 1.26351, 1
5.352,306.647, 4.05729, 1.26496, 1
5.353,306.704, 4.0706, 1.26641, 1
5.354,306.762, 4.08394, 1.26786, 1
5.355,306.819, 4.09732, 1.26932, 1
5.356,306.876, 4.11072, 1.27078, 1
5.357,306.933, 4.12415, 1.27225, 1
5.358,306.991, 4.13762, 1.27372, 1
5.359,307.048, 4.15111, 1.2752, 1
5.36,307.105, 4.16463, 1.27668, 1
5.361,307.163, 4.17819, 1.27816, 1
5.362,307.22, 4.19177, 1.27965, 1
5.363,307.277, 4.20539, 1.28114, 1
5.364,307.335, 4.21903, 1.28264, 1
5.365,307.392, 4.23271, 1.28415, 1
5.366,307.449, 4.24642, 1.28565, 1
5.367,307.506, 4.26016, 1.28717, 1
5.368,307.564, 4.27393, 1.28868, 1
5.369,307.621, 4.28773, 1.2902, 1
5.37,307.678, 4.30157, 1.29173, 1
5.371,307.736, 4.31543, 1.29326, 1
5.372,307.793, 4.32933, 1.29479, 1
5.373,307.85, 4.34326, 1.29633, 1
5.374,307.908, 4.35723, 1.29788, 1
5.375,307.965, 4.37122, 1.29943, 1
5.376,308.022, 4.38525, 1.30098, 1
5.377,308.079, 4.39931, 1.30254, 1
5.378,308.137, 4.4134, 1.3041, 1
5.379,308.194, 4.42753, 1.30567, 1
5.38,308.251, 4.44169, 1.30724, 1
5.381,308.309, 4.45588, 1.30882, 1
5.382,308.366, 4.47011, 1.3104, 1
5.383,308.423, 4.48437, 1.31199, 1
5.384,308.48, 4.49866, 1.31358, 1
5.385,308.538, 4.51299, 1.31518, 1
5.386,308.595, 4.52736, 1.31678, 1
5.387,308.652, 4.54175, 1.31838, 1
5.388,308.71, 4.55618, 1.32, 1
5.389,308.767, 4.57065, 1.32161, 1
5.39,308.824, 4.58515, 1.32323, 1
5.391,308.882, 4.59968, 1.32486, 1
5.392,308.939, 4.61425, 1.32649, 1
5.393,308.996, 4.62886, 1.32812, 1
5.394,309.053, 4.6435, 1.32977, 1
5.395,309.111, 4.65817, 1.33141, 1
5.396,309.168, 4.67289, 1.33306, 1
5.397,309.225, 4.68763, 1.33472, 1
5.398,309.283, 4.70242, 1.33638, 1
5.399,309.34, 4.71724, 1.33804, 1
5.4,309.397, 4.73209, 1.33971, 1
5.401,309.455, 4.74699, 1.34139, 1
5.402,309.512, 4.76191, 1.34307, 1
5.403,309.569, 4.77688, 1.34476, 1
5.404,309.626, 4.79188, 1.34645, 1
5.405,309.684, 4.80692, 1.34815, 1
5.406,309.741, 4.822, 1.34985, 1
5.407,309.798, 4.83712, 1.35155, 1
5.408,309.856, 4.85227, 1.35327, 1
5.409,309.913, 4.86746, 1.35498, 1
5.41,309.97, 4.88269, 1.35671, 1
5.411,310.027, 4.89795, 1.35843, 1
5.412,310.085, 4.91326, 1.36017, 1
5.413,310.142, 4.9286, 1.36191, 1
5.414,310.199, 4.94399, 1.36365, 1
5.415,310.257, 4.95941, 1.3654, 1
5.416,310.314, 4.97487, 1.36715, 1
5.417,310.371, 4.99037, 1.36891, 1
5.418,310.429, 5.00591, 1.37068, 1
5.419,310.486, 5.02148, 1.37245, 1
5.42,310.543, 5.0371, 1.37422, 1
5.421,310.6, 5.05276, 1.37601, 1
5.422,310.658, 5.06846, 1.37779, 1
5.423,310.715, 5.0842, 1.37958, 1
5.424,310.772, 5.09998, 1.38138, 1
5.425,310.83, 5.1158, 1.38319, 1
5.426,310.887, 5.13166, 1.385, 1
5.427,310.944, 5.14757, 1.38681, 1
5.428,311.001, 5.16351, 1.38863, 1
5.429,311.059, 5.1795, 1.39046, 1
5.43,311.116, 5.19552, 1.39229, 1
5.431,311.173, 5.21159, 1.39412, 1
5.432,311.231, 5.2277, 1.39597, 1
5.433,311.288, 5.24386, 1.39782, 1
5.434,311.345, 5.26006, 1.39967, 1
5.435,311.403, 5.27629, 1.40153, 1
5.436,311.46, 5.29258, 1.4034, 1
5.437,311.517, 5.3089, 1.40527, 1
5.438,311.574, 5.32527, 1.40714, 1
5.439,311.632, 5.34168, 1.40903, 1
5.44,311.689, 5.35814, 1.41092, 1
5.441,311.746, 5.37464, 1.41281, 1
5.442,311.804, 5.39119, 1.41471, 1
5.443,311.861, 5.40777, 1.41662, 1
5.444,311.918, 5.42441, 1.41853, 1
5.445,311.976, 5.44109, 1.42045, 1
5.446,312.033, 5.45781, 1.42237, 1
5.447,312.09, 5.47458, 1.4243, 1
5.448,312.147, 5.49139, 1.42624, 1
5.449,312.205, 5.50825, 1.42818, 1
5.45,312.262, 5.52516, 1.43013, 1
5.451,312.319, 5.54211, 1.43209, 1
5.452,312.377, 5.55911, 1.43405, 1
5.453,312.434, 5.57615, 1.43601, 1
5.454,312.491, 5.59325, 1.43799, 1
5.455,312.548, 5.61039, 1.43997, 1
5.456,312.606, 5.62757, 1.44195, 1
5.457,312.663, 5.64481, 1.44394, 1
5.458,312.72, 5.66209, 1.44594, 1
5.459,312.778, 5.67942, 1.44794, 1
5.46,312.835, 5.6968, 1.44995, 1
5.461,312.892, 5.71422, 1.45197, 1
5.462,312.95, 5.7317, 1.45399, 1
5.463,313.007, 5.74922, 1.45602, 1
5.464,313.064, 5.7668, 1.45806, 1
5.465,313.121, 5.78442, 1.4601, 1
5.466,313.179, 5.80209, 1.46215, 1
5.467,313.236, 5.81981, 1.46421, 1
5.468,313.293, 5.83759, 1.46627, 1
5.469,313.351, 5.85541, 1.46834, 1
5.47,313.408, 5.87328, 1.47041, 1
5.471,313.465, 5.89121, 1.47249, 1
5.472,313.523, 5.90918, 1.47458, 1
5.473,313.58, 5.92721, 1.47667, 1
5.474,313.637, 5.94529, 1.47878, 1
5.475,313.694, 5.96342, 1.48088, 1
5.476,313.752, 5.98161, 1.483, 1
5.477,313.809, 5.99984, 1.48512, 1
5.478,313.866, 6.01813, 1.48725, 1
5.479,313.924, 6.03647, 1.48938, 1
