a(radian),a(degree),Eruling, Ebend, Eparalell,
3.569,204.489,78.86,943.402,3.57907,1
3.57,204.546,78.8325,829.326,3.57804,1
3.571,204.603,78.8048,735.129,3.577,1
3.572,204.661,78.7771,656.436,3.57596,1
3.573,204.718,78.7494,590.015,3.57491,1
3.574,204.775,78.7216,533.433,3.57386,1
3.575,204.832,78.6937,484.832,3.5728,1
3.576,204.89,78.6658,442.773,3.57174,1
3.577,204.947,78.6378,406.13,3.57067,1
3.578,205.004,78.6098,374.006,3.56959,1
3.579,205.062,78.5817,345.684,3.56851,1
3.58,205.119,78.5536,320.584,3.56743,1
3.581,205.176,78.5254,298.233,3.56634,1
3.582,205.233,78.4971,278.242,3.56524,1
3.583,205.291,78.4688,260.286,3.56414,1
3.584,205.348,78.4404,244.098,3.56303,1
3.585,205.405,78.412,229.451,3.56192,1
3.586,205.463,78.3835,216.153,3.5608,1
3.587,205.52,78.3549,204.044,3.55968,1
3.588,205.577,78.3263,192.983,3.55855,1
3.589,205.635,78.2976,182.853,3.55741,1
3.59,205.692,78.2689,173.55,3.55627,1
3.591,205.749,78.2401,164.987,3.55513,1
3.592,205.806,78.2113,157.086,3.55398,1
3.593,205.864,78.1824,149.779,3.55282,1
3.594,205.921,78.1535,143.008,3.55165,1
3.595,205.978,78.1245,136.722,3.55049,1
3.596,206.036,78.0954,130.873,3.54931,1
3.597,206.093,78.0663,125.423,3.54813,1
3.598,206.15,78.0371,120.335,3.54694,1
3.599,206.208,78.0079,115.578,3.54575,1
3.6,206.265,77.9786,111.122,3.54455,1
3.601,206.322,77.9492,106.943,3.54335,1
3.602,206.379,77.9198,103.018,3.54214,1
3.603,206.437,77.8904,99.3261,3.54092,1
3.604,206.494,77.8608,95.8491,3.5397,1
3.605,206.551,77.8313,92.5702,3.53847,1
3.606,206.609,77.8016,89.4746,3.53724,1
3.607,206.666,77.772,86.5485,3.536,1
3.608,206.723,77.7422,83.7795,3.53475,1
3.609,206.78,77.7124,81.1564,3.5335,1
3.61,206.838,77.6826,78.6689,3.53224,1
3.611,206.895,77.6527,76.3075,3.53098,1
3.612,206.952,77.6227,74.0639,3.5297,1
3.613,207.01,77.5927,71.93,3.52843,1
3.614,207.067,77.5626,69.8987,3.52714,1
3.615,207.124,77.5325,67.9634,3.52585,1
3.616,207.182,77.5023,66.1179,3.52456,1
3.617,207.239,77.472,64.3567,3.52325,1
3.618,207.296,77.4417,62.6746,3.52194,1
3.619,207.353,77.4114,61.0668,3.52063,1
3.62,207.411,77.381,59.5289,3.51931,1
3.621,207.468,77.3505,58.0568,3.51798,1
3.622,207.525,77.32,56.6467,3.51664,1
3.623,207.583,77.2894,55.295,3.5153,1
3.624,207.64,77.2588,53.9985,3.51395,1
3.625,207.697,77.2281,52.7542,3.51259,1
3.626,207.754,77.1974,51.5592,3.51123,1
3.627,207.812,77.1666,50.4108,3.50986,1
3.628,207.869,77.1357,49.3066,3.50849,1
3.629,207.926,77.1048,48.2443,3.5071,1
3.63,207.984,77.0739,47.2218,3.50572,1
3.631,208.041,77.0428,46.2369,3.50432,1
3.632,208.098,77.0118,45.2879,3.50292,1
3.633,208.156,76.9807,44.373,3.50151,1
3.634,208.213,76.9495,43.4904,3.50009,1
3.635,208.27,76.9183,42.6387,3.49866,1
3.636,208.327,76.887,41.8163,3.49723,1
3.637,208.385,76.8556,41.022,3.4958,1
3.638,208.442,76.8242,40.2543,3.49435,1
3.639,208.499,76.7928,39.5121,3.4929,1
3.64,208.557,76.7613,38.7942,3.49144,1
3.641,208.614,76.7297,38.0995,3.48997,1
3.642,208.671,76.6981,37.4271,3.4885,1
3.643,208.729,76.6665,36.7758,3.48702,1
3.644,208.786,76.6348,36.1449,3.48553,1
3.645,208.843,76.603,35.5334,3.48403,1
3.646,208.9,76.5712,34.9406,3.48253,1
3.647,208.958,76.5393,34.3656,3.48102,1
3.648,209.015,76.5074,33.8077,3.4795,1
3.649,209.072,76.4754,33.2663,3.47797,1
3.65,209.13,76.4434,32.7406,3.47644,1
3.651,209.187,76.4113,32.23,3.4749,1
3.652,209.244,76.3791,31.734,3.47335,1
3.653,209.301,76.3469,31.2519,3.47179,1
3.654,209.359,76.3147,30.7832,3.47023,1
3.655,209.416,76.2824,30.3275,3.46866,1
3.656,209.473,76.25,29.8841,3.46708,1
3.657,209.531,76.2176,29.4528,3.46549,1
3.658,209.588,76.1852,29.0329,3.4639,1
3.659,209.645,76.1527,28.6241,3.4623,1
3.66,209.703,76.1201,28.226,3.46068,1
3.661,209.76,76.0875,27.8382,3.45907,1
3.662,209.817,76.0548,27.4604,3.45744,1
3.663,209.874,76.0221,27.0921,3.4558,1
3.664,209.932,75.9893,26.7331,3.45416,1
3.665,209.989,75.9565,26.383,3.45251,1
3.666,210.046,75.9236,26.0415,3.45085,1
3.667,210.104,75.8907,25.7084,3.44918,1
3.668,210.161,75.8577,25.3833,3.44751,1
3.669,210.218,75.8247,25.066,3.44582,1
3.67,210.276,75.7916,24.7562,3.44413,1
3.671,210.333,75.7585,24.4537,3.44243,1
3.672,210.39,75.7253,24.1582,3.44072,1
3.673,210.447,75.6921,23.8695,3.43901,1
3.674,210.505,75.6588,23.5875,3.43728,1
3.675,210.562,75.6254,23.3118,3.43555,1
3.676,210.619,75.592,23.0423,3.4338,1
3.677,210.677,75.5586,22.7788,3.43205,1
3.678,210.734,75.5251,22.5211,3.43029,1
3.679,210.791,75.4916,22.2691,3.42852,1
3.68,210.848,75.458,22.0225,3.42675,1
3.681,210.906,75.4243,21.7812,3.42496,1
3.682,210.963,75.3906,21.5451,3.42316,1
3.683,211.02,75.3569,21.3139,3.42136,1
3.684,211.078,75.3231,21.0876,3.41955,1
3.685,211.135,75.2892,20.866,3.41772,1
3.686,211.192,75.2553,20.6489,3.41589,1
3.687,211.25,75.2214,20.4363,3.41405,1
3.688,211.307,75.1874,20.2281,3.41221,1
3.689,211.364,75.1533,20.024,3.41035,1
3.69,211.421,75.1193,19.8239,3.40848,1
3.691,211.479,75.0851,19.6279,3.4066,1
3.692,211.536,75.0509,19.4356,3.40472,1
3.693,211.593,75.0167,19.2472,3.40282,1
3.694,211.651,74.9824,19.0624,3.40092,1
3.695,211.708,74.948,18.8811,3.399,1
3.696,211.765,74.9136,18.7033,3.39708,1
3.697,211.822,74.8792,18.5288,3.39515,1
3.698,211.88,74.8447,18.3576,3.39321,1
3.699,211.937,74.8101,18.1896,3.39125,1
3.7,211.994,74.7755,18.0247,3.38929,1
3.701,212.052,74.7409,17.8628,3.38732,1
3.702,212.109,74.7062,17.8915,3.38534,1
3.703,212.166,74.6715,17.7361,3.38335,1
3.704,212.224,74.6367,17.5836,3.38135,1
3.705,212.281,74.6019,17.4338,3.37934,1
3.706,212.338,74.567,17.2866,3.37732,1
3.707,212.395,74.532,17.1421,3.37529,1
3.708,212.453,74.4971,17.0001,3.37325,1
3.709,212.51,74.462,16.8605,3.3712,1
3.71,212.567,74.4269,16.7234,3.36913,1
3.711,212.625,74.3918,16.5886,3.36706,1
3.712,212.682,74.3566,16.4562,3.36498,1
3.713,212.739,74.3214,16.3259,3.36289,1
3.714,212.797,74.2862,16.1979,3.36079,1
3.715,212.854,74.2508,16.072,3.35868,1
3.716,212.911,74.2155,15.9482,3.35656,1
3.717,212.968,74.1801,15.8265,3.35442,1
3.718,213.026,74.1446,15.7068,3.35228,1
3.719,213.083,74.1091,15.589,3.35012,1
3.72,213.14,74.0735,15.4731,3.34796,1
3.721,213.198,74.0379,15.3591,3.34578,1
3.722,213.255,74.0023,15.2469,3.3436,1
3.723,213.312,73.9666,15.1365,3.3414,1
3.724,213.369,73.9309,15.0278,3.33919,1
3.725,213.427,73.8951,14.9209,3.33698,1
3.726,213.484,73.8592,14.8156,3.33475,1
3.727,213.541,73.8234,14.7119,3.33251,1
3.728,213.599,73.7874,14.6099,3.33025,1
3.729,213.656,73.7515,14.5094,3.32799,1
3.73,213.713,73.7154,14.4105,3.32572,1
3.731,213.771,73.6794,14.313,3.32343,1
3.732,213.828,73.6433,14.217,3.32113,1
3.733,213.885,73.6071,14.1225,3.31883,1
3.734,213.942,73.5709,14.0294,3.31651,1
3.735,214,73.5346,13.9376,3.31418,1
3.736,214.057,73.4984,13.8472,3.31184,1
3.737,214.114,73.462,13.7581,3.30948,1
3.738,214.172,73.4256,13.6704,3.30712,1
3.739,214.229,73.3892,13.5839,3.30474,1
3.74,214.286,73.3527,13.4986,3.30235,1
3.741,214.344,73.3162,13.4146,3.29995,1
3.742,214.401,73.2796,13.3317,3.29754,1
3.743,214.458,73.243,13.2501,3.29511,1
3.744,214.515,73.2064,13.1695,3.29268,1
3.745,214.573,73.1697,13.0902,3.29023,1
3.746,214.63,73.1329,13.0119,3.28777,1
3.747,214.687,73.0961,12.9347,3.2853,1
3.748,214.745,73.0593,12.8586,3.28281,1
3.749,214.802,73.0224,12.7835,3.28031,1
3.75,214.859,72.9855,12.7094,3.27781,1
3.751,214.916,72.9486,12.6364,3.27528,1
3.752,214.974,72.9116,12.5644,3.27275,1
3.753,215.031,72.8745,12.4933,3.2702,1
3.754,215.088,72.8374,12.4231,3.26764,1
3.755,215.146,72.8003,12.3539,3.26507,1
3.756,215.203,72.7631,12.2857,3.26249,1
3.757,215.26,72.7259,12.2183,3.25989,1
3.758,215.318,72.6886,12.1518,3.25728,1
3.759,215.375,72.6513,12.0862,3.25466,1
3.76,215.432,72.614,12.0214,3.25202,1
3.761,215.489,72.5766,11.9574,3.24937,1
3.762,215.547,72.5391,11.8943,3.24671,1
3.763,215.604,72.5016,11.832,3.24404,1
3.764,215.661,72.4641,11.7705,3.24135,1
3.765,215.719,72.4266,11.7098,3.23865,1
3.766,215.776,72.389,11.6499,3.23593,1
3.767,215.833,72.3513,11.5907,3.23321,1
3.768,215.89,72.3136,11.5322,3.23046,1
3.769,215.948,72.2759,11.4745,3.22771,1
3.77,216.005,72.2381,11.4174,3.22494,1
3.771,216.062,72.2003,11.3611,3.22216,1
3.772,216.12,72.1625,11.3055,3.21936,1
3.773,216.177,72.1246,11.2506,3.21655,1
3.774,216.234,72.0867,11.1963,3.21373,1
3.775,216.292,72.0487,11.1427,3.21089,1
3.776,216.349,72.0107,11.0898,3.20804,1
3.777,216.406,71.9726,11.0375,3.20518,1
3.778,216.463,71.9345,10.9858,3.2023,1
3.779,216.521,71.8964,10.9347,3.1994,1
3.78,216.578,71.8582,10.8842,3.1965,1
3.781,216.635,71.82,10.8344,3.19357,1
3.782,216.693,71.7817,10.7851,3.19064,1
3.783,216.75,71.7435,10.7364,3.18769,1
3.784,216.807,71.7051,10.6883,3.18472,1
3.785,216.865,71.6668,10.6407,3.18174,1
3.786,216.922,71.6283,10.5937,3.17875,1
3.787,216.979,71.5899,10.5472,3.17574,1
3.788,217.036,71.5514,10.5013,3.17271,1
3.789,217.094,71.5129,10.4559,3.16967,1
3.79,217.151,71.4743,10.411,3.16662,1
3.791,217.208,71.4357,10.3666,3.16355,1
3.792,217.266,71.3971,10.3227,3.16047,1
3.793,217.323,71.3584,10.2794,3.15737,1
3.794,217.38,71.3197,10.2365,3.15425,1
3.795,217.437,71.2809,10.1941,3.15112,1
3.796,217.495,71.2421,10.1521,3.14798,1
3.797,217.552,71.2033,10.1107,3.14482,1
3.798,217.609,71.1645,10.0696,3.14164,1
3.799,217.667,71.1256,10.0291,3.13845,1
3.8,217.724,71.0866,9.98899,3.13524,1
3.801,217.781,71.0476,9.94932,3.13202,1
3.802,217.839,71.0086,9.91009,3.12878,1
3.803,217.896,70.9696,9.87128,3.12553,1
3.804,217.953,70.9305,9.8329,3.12226,1
3.805,218.01,70.8914,9.79493,3.11897,1
3.806,218.068,70.8522,9.75737,3.11567,1
3.807,218.125,70.8131,9.72021,3.11235,1
3.808,218.182,70.7738,9.68346,3.10901,1
3.809,218.24,70.7346,9.64709,3.10566,1
3.81,218.297,70.6953,9.61111,3.10229,1
3.811,218.354,70.656,9.57552,3.09891,1
3.812,218.412,70.6166,9.5403,3.09551,1
3.813,218.469,70.5772,9.50545,3.09209,1
3.814,218.526,70.5378,9.47097,3.08866,1
3.815,218.583,70.4983,9.43685,3.0852,1
3.816,218.641,70.4588,9.40308,3.08174,1
3.817,218.698,70.4193,9.36967,3.07825,1
3.818,218.755,70.3797,9.3366,3.07475,1
3.819,218.813,70.3401,9.30388,3.07123,1
3.82,218.87,70.3005,9.27149,3.06769,1
3.821,218.927,70.2608,9.23944,3.06414,1
3.822,218.984,70.2211,9.20772,3.06057,1
3.823,219.042,70.1814,9.17632,3.05698,1
3.824,219.099,70.1416,9.14523,3.05337,1
3.825,219.156,70.1018,9.11447,3.04975,1
3.826,219.214,70.062,9.08402,3.04611,1
3.827,219.271,70.0222,9.05387,3.04245,1
3.828,219.328,69.9823,9.02403,3.03877,1
3.829,219.386,69.9424,8.99449,3.03508,1
3.83,219.443,69.9024,8.96525,3.03137,1
3.831,219.5,69.8624,8.93629,3.02764,1
3.832,219.557,69.8224,8.90763,3.02389,1
3.833,219.615,69.7824,8.87925,3.02012,1
3.834,219.672,69.7423,8.85115,3.01634,1
3.835,219.729,69.7022,8.82333,3.01253,1
3.836,219.787,69.6621,8.79579,3.00871,1
3.837,219.844,69.622,8.76851,3.00487,1
3.838,219.901,69.5818,8.7415,3.00101,1
3.839,219.958,69.5416,8.71476,2.99713,1
3.84,220.016,69.5013,8.68828,2.99323,1
3.841,220.073,69.4611,8.66206,2.98932,1
3.842,220.13,69.4208,8.63609,2.98538,1
3.843,220.188,69.3805,8.61037,2.98143,1
3.844,220.245,69.3401,8.5849,2.97745,1
3.845,220.302,69.2997,8.55968,2.97346,1
3.846,220.36,69.2593,8.5347,2.96945,1
3.847,220.417,69.2189,8.50996,2.96542,1
3.848,220.474,69.1784,8.48545,2.96137,1
3.849,220.531,69.138,8.46119,2.9573,1
3.85,220.589,69.0975,8.43715,2.95321,1
3.851,220.646,69.0569,8.41334,2.9491,1
3.852,220.703,69.0164,8.38976,2.94497,1
3.853,220.761,68.9758,8.3664,2.94082,1
3.854,220.818,68.9352,8.34326,2.93665,1
3.855,220.875,68.8946,8.32034,2.93246,1
3.856,220.933,68.8539,8.29763,2.92825,1
3.857,220.99,68.8132,8.27514,2.92402,1
3.858,221.047,68.7725,8.25286,2.91977,1
3.859,221.104,68.7318,8.23079,2.91549,1
3.86,221.162,68.6911,8.20893,2.9112,1
3.861,221.219,68.6503,8.18726,2.90689,1
3.862,221.276,68.6095,8.1658,2.90256,1
3.863,221.334,68.5687,8.14454,2.8982,1
3.864,221.391,68.5279,8.12348,2.89383,1
3.865,221.448,68.487,8.10261,2.88943,1
3.866,221.505,68.4461,8.08194,2.88501,1
3.867,221.563,68.4052,8.06145,2.88058,1
3.868,221.62,68.3643,8.04115,2.87612,1
3.869,221.677,68.3234,8.02104,2.87163,1
3.87,221.735,68.2824,8.00112,2.86713,1
3.871,221.792,68.2415,7.98137,2.86261,1
3.872,221.849,68.2005,7.96181,2.85806,1
3.873,221.907,68.1595,7.94243,2.8535,1
3.874,221.964,68.1184,7.92322,2.84891,1
3.875,222.021,68.0774,7.90419,2.8443,1
3.876,222.078,68.0363,7.88532,2.83966,1
3.877,222.136,67.9953,7.86664,2.83501,1
3.878,222.193,67.9542,7.84812,2.83033,1
3.879,222.25,67.9131,7.82976,2.82563,1
3.88,222.308,67.8719,7.81158,2.82091,1
3.881,222.365,67.8308,7.79355,2.81616,1
3.882,222.422,67.7897,7.77569,2.8114,1
3.883,222.48,67.7485,7.75799,2.80661,1
3.884,222.537,67.7073,7.74045,2.80179,1
3.885,222.594,67.6661,7.72307,2.79696,1
3.886,222.651,67.6249,7.70584,2.7921,1
3.887,222.709,67.5837,7.68877,2.78722,1
3.888,222.766,67.5425,7.67185,2.78231,1
3.889,222.823,67.5012,7.65508,2.77739,1
3.89,222.881,67.46,7.63846,2.77244,1
3.891,222.938,67.4187,7.62198,2.76746,1
3.892,222.995,67.3774,7.60566,2.76246,1
3.893,223.052,67.3361,7.58948,2.75744,1
3.894,223.11,67.2948,7.57344,2.7524,1
3.895,223.167,67.2535,7.55754,2.74733,1
3.896,223.224,67.2122,7.54179,2.74224,1
3.897,223.282,67.1709,7.52618,2.73712,1
3.898,223.339,67.1296,7.5107,2.73198,1
3.899,223.396,67.0882,7.49536,2.72682,1
3.9,223.454,67.0469,7.48015,2.72163,1
3.901,223.511,67.0056,7.46508,2.71641,1
3.902,223.568,66.9642,7.45014,2.71118,1
3.903,223.625,66.9229,7.43534,2.70591,1
3.904,223.683,66.8815,7.42066,2.70063,1
3.905,223.74,66.8401,7.40611,2.69532,1
3.906,223.797,66.7988,7.3917,2.68998,1
3.907,223.855,66.7574,7.3774,2.68462,1
3.908,223.912,66.716,7.36324,2.67923,1
3.909,223.969,66.6747,7.34919,2.67382,1
3.91,224.026,66.6333,7.33527,2.66839,1
3.911,224.084,66.5919,7.32147,2.66293,1
3.912,224.141,66.5506,7.3078,2.65744,1
3.913,224.198,66.5092,7.29424,2.65193,1
3.914,224.256,66.4678,7.2808,2.64639,1
3.915,224.313,66.4265,7.26748,2.64083,1
3.916,224.37,66.3851,7.25427,2.63524,1
3.917,224.428,66.3437,7.24118,2.62963,1
3.918,224.485,66.3024,7.2282,2.62399,1
3.919,224.542,66.261,7.21534,2.61832,1
3.92,224.599,66.2197,7.20259,2.61263,1
3.921,224.657,66.1784,7.18995,2.60691,1
3.922,224.714,66.137,7.17742,2.60117,1
3.923,224.771,66.0957,7.165,2.5954,1
3.924,224.829,66.0544,7.15269,2.5896,1
3.925,224.886,66.0131,7.14049,2.58378,1
3.926,224.943,65.9718,7.12839,2.57793,1
3.927,225.001,65.9305,7.1164,2.57205,1
3.928,225.058,65.6386,7.10451,2.56615,1
3.929,225.115,65.1649,7.09272,2.56022,1
3.93,225.172,64.6965,7.08104,2.55426,1
3.931,225.23,64.2334,7.06946,2.54828,1
3.932,225.287,63.7754,7.05798,2.54226,1
3.933,225.344,63.3224,7.0466,2.53623,1
3.934,225.402,62.8744,7.03532,2.53016,1
3.935,225.459,62.4312,7.02414,2.52407,1
3.936,225.516,61.9928,7.01306,2.51795,1
3.937,225.573,61.559,7.00207,2.5118,1
3.938,225.631,61.1299,6.99118,2.50563,1
3.939,225.688,60.7052,6.98038,2.49942,1
3.94,225.745,60.285,6.96968,2.49319,1
3.941,225.803,59.8691,6.95907,2.48693,1
3.942,225.86,59.4575,6.94856,2.48065,1
3.943,225.917,59.0501,6.93813,2.47433,1
3.944,225.975,58.6468,6.9278,2.46799,1
3.945,226.032,58.2475,6.91756,2.46162,1
3.946,226.089,57.8522,6.90741,2.45522,1
3.947,226.146,57.4608,6.89734,2.4488,1
3.948,226.204,57.0733,6.88737,2.44234,1
3.949,226.261,56.6895,6.87748,2.43586,1
3.95,226.318,56.3094,6.86768,2.42935,1
3.951,226.376,55.933,6.85796,2.42281,1
3.952,226.433,55.5601,6.84833,2.41624,1
3.953,226.49,55.1908,6.83879,2.40964,1
3.954,226.548,54.8249,6.82933,2.40301,1
3.955,226.605,54.4625,6.81995,2.39636,1
3.956,226.662,54.1034,6.81066,2.38967,1
3.957,226.719,53.7476,6.80145,2.38296,1
3.958,226.777,53.395,6.79231,2.37622,1
3.959,226.834,53.0456,6.78327,2.36945,1
3.96,226.891,52.6993,6.7743,2.36265,1
3.961,226.949,52.3561,6.76541,2.35582,1
3.962,227.006,52.016,6.7566,2.34896,1
3.963,227.063,51.6788,6.74786,2.34207,1
3.964,227.12,51.3446,6.73921,2.33515,1
3.965,227.178,51.0133,6.73063,2.3282,1
3.966,227.235,50.6848,6.72213,2.32123,1
3.967,227.292,50.3591,6.71371,2.31422,1
3.968,227.35,50.0362,6.70536,2.30718,1
3.969,227.407,49.716,6.69708,2.30012,1
3.97,227.464,49.3984,6.68888,2.29302,1
3.971,227.522,49.0835,6.68076,2.28589,1
3.972,227.579,48.7712,6.6727,2.27874,1
3.973,227.636,48.4614,6.66472,2.27155,1
3.974,227.693,48.1542,6.65681,2.26434,1
3.975,227.751,47.8494,6.64898,2.25709,1
3.976,227.808,47.547,6.64121,2.24982,1
3.977,227.865,47.2471,6.63352,2.24251,1
3.978,227.923,46.9495,6.62589,2.23517,1
3.979,227.98,46.6542,6.61834,2.22781,1
3.98,228.037,46.3612,6.61085,2.22041,1
3.981,228.094,46.0705,6.60344,2.21298,1
3.982,228.152,45.782,6.59609,2.20552,1
3.983,228.209,45.4957,6.58881,2.19804,1
3.984,228.266,45.2116,6.58159,2.19052,1
3.985,228.324,44.9296,6.57445,2.18297,1
3.986,228.381,44.6497,6.56737,2.17539,1
3.987,228.438,44.3718,6.56035,2.16778,1
3.988,228.496,44.096,6.5534,2.16014,1
3.989,228.553,43.8223,6.54652,2.15247,1
3.99,228.61,43.5504,6.5397,2.14477,1
3.991,228.667,43.2806,6.53294,2.13703,1
3.992,228.725,43.0126,6.52625,2.12927,1
3.993,228.782,42.7466,6.51962,2.12148,1
3.994,228.839,42.4824,6.51305,2.11365,1
3.995,228.897,42.2201,6.50655,2.1058,1
3.996,228.954,41.9596,6.5001,2.09791,1
3.997,229.011,41.7009,6.49372,2.08999,1
3.998,229.069,41.4439,6.4874,2.08204,1
3.999,229.126,41.1887,6.48114,2.07406,1
4,229.183,40.9353,6.47494,2.06605,1
4.001,229.24,40.6835,6.46881,2.05801,1
4.002,229.298,40.4333,6.46273,2.04994,1
4.003,229.355,40.1849,6.45671,2.04184,1
4.004,229.412,39.938,6.45074,2.03371,1
4.005,229.47,39.6928,6.44484,2.02554,1
4.006,229.527,39.4492,6.43899,2.01735,1
4.007,229.584,39.2071,6.43321,2.00912,1
4.008,229.641,38.9665,6.42748,2.00087,1
4.009,229.699,38.7275,6.4218,1.99258,1
4.01,229.756,38.4899,6.41619,1.98426,1
4.011,229.813,38.2539,6.41063,1.97591,1
4.012,229.871,38.0193,6.40512,1.96753,1
4.013,229.928,37.7861,6.39967,1.95912,1
4.014,229.985,37.5544,6.39428,1.95068,1
4.015,230.043,37.3241,6.38894,1.9422,1
4.016,230.1,37.0951,6.38365,1.9337,1
4.017,230.157,36.8676,6.37842,1.92517,1
4.018,230.214,36.6413,6.37325,1.9166,1
4.019,230.272,36.4164,6.36812,1.90801,1
4.02,230.329,36.1928,6.36305,1.89938,1
4.021,230.386,35.9705,6.35804,1.89073,1
4.022,230.444,35.7495,6.35307,1.88204,1
4.023,230.501,35.5297,6.34816,1.87332,1
4.024,230.558,35.3112,6.3433,1.86457,1
4.025,230.616,35.0939,6.33849,1.85579,1
4.026,230.673,34.8779,6.33373,1.84699,1
4.027,230.73,34.663,6.32903,1.83815,1
4.028,230.787,34.4493,6.32437,1.82928,1
4.029,230.845,34.2368,6.31977,1.82038,1
4.03,230.902,34.0254,6.31521,1.81145,1
4.031,230.959,33.8152,6.31071,1.80249,1
4.032,231.017,33.606,6.30625,1.7935,1
4.033,231.074,33.398,6.30185,1.78448,1
4.034,231.131,33.1911,6.29749,1.77543,1
4.035,231.188,32.9853,6.29318,1.76635,1
4.036,231.246,32.7805,6.28892,1.75724,1
4.037,231.303,32.5768,6.28471,1.74811,1
4.038,231.36,32.3741,6.28055,1.73894,1
4.039,231.418,32.1724,6.27643,1.72974,1
4.04,231.475,31.9718,6.27237,1.72052,1
4.041,231.532,31.7721,6.26835,1.71126,1
4.042,231.59,31.5734,6.26437,1.70198,1
4.043,231.647,31.3757,6.26045,1.69266,1
4.044,231.704,31.179,6.25657,1.68332,1
4.045,231.761,30.9832,6.25273,1.67395,1
4.046,231.819,30.7884,6.24894,1.66455,1
4.047,231.876,30.5944,6.2452,1.65512,1
4.048,231.933,30.4014,6.24151,1.64567,1
4.049,231.991,30.2093,6.23785,1.63618,1
4.05,232.048,30.0181,6.23425,1.62667,1
4.051,232.105,29.8277,6.23069,1.61713,1
4.052,232.162,29.6382,6.22717,1.60756,1
4.053,232.22,29.4496,6.2237,1.59796,1
4.054,232.277,29.2618,6.22027,1.58834,1
4.055,232.334,29.0748,6.21689,1.57869,1
4.056,232.392,28.8886,6.21355,1.56901,1
4.057,232.449,28.7033,6.21025,1.55931,1
4.058,232.506,28.5188,6.207,1.54958,1
4.059,232.564,28.335,6.20379,1.53982,1
4.06,232.621,28.152,6.20062,1.53004,1
4.061,232.678,27.9698,6.1975,1.52023,1
4.062,232.735,27.7883,6.19442,1.51039,1
4.063,232.793,27.6076,6.19138,1.50053,1
4.064,232.85,27.4276,6.18838,1.49064,1
4.065,232.907,27.2484,6.18542,1.48073,1
4.066,232.965,27.0698,6.18251,1.47079,1
4.067,233.022,26.892,6.17964,1.46083,1
4.068,233.079,26.7039,5.66044,1.45084,1
4.069,233.137,26.4808,5.65655,1.44083,1
4.07,233.194,26.2584,5.6527,1.43079,1
4.071,233.251,26.0367,5.64889,1.42073,1
4.072,233.308,25.8156,5.64512,1.41065,1
4.073,233.366,25.5951,5.64139,1.40054,1
4.074,233.423,25.3752,5.6377,1.39041,1
4.075,233.48,25.156,5.63404,1.38026,1
4.076,233.538,24.9373,5.63043,1.37009,1
4.077,233.595,24.7193,5.62686,1.35989,1
4.078,233.652,24.5018,5.62332,1.34967,1
4.079,233.709,24.285,5.61982,1.33943,1
4.08,233.767,24.0687,5.61636,1.32917,1
4.081,233.824,23.853,5.61294,1.31889,1
4.082,233.881,23.6378,5.60956,1.30858,1
4.083,233.939,23.4232,5.60622,1.29826,1
4.084,233.996,23.2091,5.60291,1.28792,1
4.085,234.053,22.9956,5.59964,1.27755,1
4.086,234.111,22.7826,5.59641,1.26717,1
4.087,234.168,22.5702,5.59322,1.25677,1
4.088,234.225,22.3582,5.59006,1.24635,1
4.089,234.282,22.1468,5.58694,1.23592,1
4.09,234.34,21.9359,5.58386,1.22546,1
4.091,234.397,21.7255,5.58081,1.21499,1
4.092,234.454,21.5156,5.5778,1.2045,1
4.093,234.512,21.3061,5.57483,1.194,1
4.094,234.569,21.0972,5.57189,1.18348,1
4.095,234.626,20.8887,5.56899,1.17295,1
4.096,234.684,20.6807,5.56613,1.1624,1
4.097,234.741,20.4732,5.5633,1.15183,1
4.098,234.798,20.2661,5.56051,1.14126,1
4.099,234.855,20.0595,5.55775,1.13067,1
4.1,234.913,19.8533,5.55503,1.12006,1
4.101,234.97,19.6476,5.55234,1.10945,1
4.102,235.027,19.4423,5.54969,1.09882,1
4.103,235.085,19.2374,5.54707,1.08818,1
4.104,235.142,19.033,5.54449,1.07753,1
4.105,235.199,18.8289,5.54194,1.06687,1
4.106,235.256,18.6253,5.53943,1.0562,1
4.107,235.314,18.4221,5.53695,1.04553,1
4.108,235.371,18.2193,5.53451,1.03484,1
4.109,235.428,18.0169,5.5321,1.02415,1
4.11,235.486,17.8149,5.52973,1.01345,1
4.111,235.543,17.6133,5.52739,1.00274,1
4.112,235.6,17.412,5.52508,0.992033,1
4.113,235.658,17.2112,5.52281,0.981318,1
4.114,235.715,17.0107,5.52057,0.970598,1
4.115,235.772,16.8106,5.51836,0.959875,1
4.116,235.829,16.6108,5.51619,0.949149,1
4.117,235.887,16.4114,5.51405,0.938421,1
4.118,235.944,16.2124,5.51195,0.927693,1
4.119,236.001,16.0137,5.50988,0.916964,1
4.12,236.059,15.8153,5.50784,0.906236,1
4.121,236.116,15.6173,5.50583,0.895509,1
4.122,236.173,15.4196,5.50386,0.884784,1
4.123,236.23,15.2223,5.50192,0.874062,1
4.124,236.288,15.0253,5.50001,0.863345,1
4.125,236.345,14.8286,5.49813,0.852632,1
4.126,236.402,14.6322,5.49629,0.841924,1
4.127,236.46,14.4362,5.49448,0.831224,1
4.128,236.517,14.2404,5.4927,0.820531,1
4.129,236.574,14.045,5.49095,0.809847,1
4.13,236.632,13.8498,5.48924,0.799172,1
4.131,236.689,13.655,5.48756,0.788508,1
