a(radian), a(degree) , Eruling, Ebend, Ebend
4.83559, 277.059 , 279.635, 4080.3, 1
4.83659, 277.116 , 279.697, 4675.95, 1
4.83759, 277.174 , 279.758, 5421.2, 1
4.83859, 277.231 , 279.82, 6370.8, 1
4.83959, 277.288 , 279.881, 7607.06, 1
4.84059, 277.346 , 279.942, 9258.38, 1
4.84159, 277.403 , 280.003, 11533.9, 1
4.84259, 277.46 , 280.063, 14793.6, 1
4.84359, 277.517 , 280.124, 19699.5, 1
4.84459, 277.575 , 280.184, 27581, 1
4.84559, 277.632 , 280.244, 41441, 1
4.84659, 277.689 , 280.304, 69305.3, 1
4.84759, 277.747 , 280.364, 139117, 1
4.84859, 277.804 , 280.423, 410409, 1
4.84959, 277.861 , 280.483, 5.18201e+06, 1
4.85059, 277.918 , 280.542, 2.14512e+06, 1
4.85159, 277.976 , 280.601, 307276, 1
4.85259, 278.033 , 280.66, 117033, 1
4.85359, 278.09 , 280.719, 61305, 1
4.85459, 278.148 , 280.777, 37708.7, 1
4.85559, 278.205 , 280.836, 25565, 1
4.85659, 278.262 , 280.894, 18504.9, 1
4.85759, 278.32 , 280.952, 14042.2, 1
4.85859, 278.377 , 281.01, 11043.8, 1
4.85959, 278.434 , 281.067, 8933.32, 1
4.86059, 278.491 , 281.125, 7392.45, 1
4.86159, 278.549 , 281.182, 6233.73, 1
4.86259, 278.606 , 281.239, 5340.97, 1
4.86359, 278.663 , 281.296, 4639.01, 1
4.86459, 278.721 , 281.353, 4077.53, 1
4.86559, 278.778 , 281.41, 3621.77, 1
4.86659, 278.835 , 281.466, 3247.11, 1
4.86759, 278.893 , 281.523, 2935.75, 1
4.86859, 278.95 , 281.579, 2674.51, 1
4.86959, 279.007 , 281.635, 2453.51, 1
4.87059, 279.064 , 281.691, 2265.2, 1
4.87159, 279.122 , 281.747, 2103.74, 1
4.87259, 279.179 , 281.802, 1964.56, 1
4.87359, 279.236 , 281.858, 1844.05, 1
4.87459, 279.294 , 281.913, 1739.3, 1
4.87559, 279.351 , 281.968, 1647.98, 1
4.87659, 279.408 , 282.023, 1568.2, 1
4.87759, 279.465 , 282.078, 1498.4, 1
4.87859, 279.523 , 282.132, 1437.3, 1
4.87959, 279.58 , 282.187, 1383.84, 1
4.88059, 279.637 , 282.241, 1337.13, 1
4.88159, 279.695 , 282.295, 1296.43, 1
4.88259, 279.752 , 282.349, 1261.13, 1
4.88359, 279.809 , 282.403, 1230.71, 1
4.88459, 279.867 , 282.457, 1204.73, 1
4.88559, 279.924 , 282.51, 1182.82, 1
4.88659, 279.981 , 282.564, 1164.69, 1
4.88759, 280.038 , 282.617, 1150.08, 1
4.88859, 280.096 , 282.67, 1138.79, 1
4.88959, 280.153 , 282.723, 1130.65, 1
4.89059, 280.21 , 282.776, 1125.53, 1
4.89159, 280.268 , 282.828, 1123.34, 1
4.89259, 280.325 , 282.881, 1124.02, 1
4.89359, 280.382 , 282.933, 1127.53, 1
4.89459, 280.44 , 282.985, 1133.86, 1
4.89559, 280.497 , 283.037, 1143.04, 1
4.89659, 280.554 , 283.089, 1155.12, 1
4.89759, 280.611 , 283.141, 1170.17, 1
4.89859, 280.669 , 283.193, 1188.32, 1
4.89959, 280.726 , 283.244, 1209.7, 1
4.90059, 280.783 , 283.295, 1234.5, 1
4.90159, 280.841 , 283.347, 1262.93, 1
4.90259, 280.898 , 283.398, 1295.27, 1
4.90359, 280.955 , 283.449, 1331.83, 1
4.90459, 281.012 , 283.499, 1372.99, 1
4.90559, 281.07 , 283.55, 1419.2, 1
4.90659, 281.127 , 283.6, 1470.98, 1
4.90759, 281.184 , 283.651, 1528.98, 1
4.90859, 281.242 , 283.701, 1593.92, 1
4.90959, 281.299 , 283.751, 1666.69, 1
4.91059, 281.356 , 283.801, 1748.34, 1
4.91159, 281.414 , 283.851, 1840.13, 1
4.91259, 281.471 , 283.9, 1943.58, 1
4.91359, 281.528 , 283.95, 2060.51, 1
4.91459, 281.585 , 283.999, 2193.18, 1
4.91559, 281.643 , 284.048, 2344.34, 1
4.91659, 281.7 , 284.097, 2517.38, 1
4.91759, 281.757 , 284.146, 2716.58, 1
4.91859, 281.815 , 284.195, 2947.32, 1
4.91959, 281.872 , 284.244, 3216.46, 1
4.92059, 281.929 , 284.292, 3532.92, 1
4.92159, 281.986 , 284.341, 3908.35, 1
4.92259, 282.044 , 284.389, 4358.3, 1
4.92359, 282.101 , 284.437, 4903.85, 1
4.92459, 282.158 , 284.485, 5574.15, 1
4.92559, 282.216 , 284.533, 6410.44, 1
4.92659, 282.273 , 284.581, 7472.61, 1
4.92759, 282.33 , 284.629, 8850.35, 1
4.92859, 282.388 , 284.676, 10682.8, 1
4.92959, 282.445 , 284.723, 13195.4, 1
4.93059, 282.502 , 284.771, 16773, 1
4.93159, 282.559 , 284.818, 22117.2, 1
4.93259, 282.617 , 284.865, 30619.6, 1
4.93359, 282.674 , 284.912, 45371.3, 1
4.93459, 282.731 , 284.958, 74431.7, 1
4.93559, 282.789 , 285.005, 144738, 1
4.93659, 282.846 , 285.051, 397592, 1
4.93759, 282.903 , 285.098, 3.43265e+06, 1
4.93859, 282.961 , 285.144, 3.87969e+06, 1
4.93959, 283.018 , 285.19, 414204, 1
4.94059, 283.075 , 285.236, 148419, 1
4.94159, 283.132 , 285.282, 75877.7, 1
4.94259, 283.19 , 285.328, 46164.5, 1
4.94359, 283.247 , 285.373, 31173.8, 1
4.94459, 283.304 , 285.419, 22578.5, 1
4.94559, 283.362 , 285.464, 17204.2, 1
4.94659, 283.419 , 285.509, 13627.7, 1
4.94759, 283.476 , 285.555, 11133.6, 1
4.94859, 283.533 , 285.6, 9330.45, 1
4.94959, 283.591 , 285.644, 7989.66, 1
4.95059, 283.648 , 285.689, 6970.37, 1
4.95159, 283.705 , 285.734, 6182.07, 1
4.95259, 283.763 , 285.778, 5564.52, 1
4.95359, 283.82 , 285.823, 5076.45, 1
4.95459, 283.877 , 285.867, 4688.9, 1
4.95559, 283.935 , 285.911, 4381.15, 1
4.95659, 283.992 , 285.955, 4138.14, 1
4.95759, 284.049 , 285.999, 3948.86, 1
4.95859, 284.106 , 286.043, 3805.19, 1
4.95959, 284.164 , 286.087, 3701.2, 1
4.96059, 284.221 , 286.13, 3632.65, 1
4.96159, 284.278 , 286.174, 3596.65, 1
4.96259, 284.336 , 286.217, 3591.4, 1
4.96359, 284.393 , 286.26, 3616.12, 1
4.96459, 284.45 , 286.303, 3670.96, 1
4.96559, 284.508 , 286.346, 3756.96, 1
4.96659, 284.565 , 286.389, 3876.18, 1
4.96759, 284.622 , 286.432, 4031.76, 1
4.96859, 284.679 , 286.472, 4228.19, 1
4.96959, 284.737 , 286.504, 4471.56, 1
4.97059, 284.794 , 286.535, 4770.09, 1
4.97159, 284.851 , 286.567, 5134.8, 1
4.97259, 284.909 , 286.598, 5580.46, 1
4.97359, 284.966 , 286.629, 6127.2, 1
4.97459, 285.023 , 286.66, 6802.69, 1
4.97559, 285.08 , 286.691, 7645.79, 1
4.97659, 285.138 , 286.722, 8712.28, 1
4.97759, 285.195 , 286.753, 10084.4, 1
4.97859, 285.252 , 286.784, 11887.7, 1
4.97959, 285.31 , 286.814, 14320.8, 1
4.98059, 285.367 , 286.845, 17714.4, 1
4.98159, 285.424 , 286.876, 22651.5, 1
4.98259, 285.482 , 286.906, 30241.1, 1
4.98359, 285.539 , 286.936, 42811.2, 1
4.98459, 285.596 , 286.967, 65959.9, 1
4.98559, 285.653 , 286.997, 116150, 1
4.98659, 285.711 , 287.027, 261043, 1
4.98759, 285.768 , 287.057, 1.07031e+06, 1
