a(radian), a(degree) , Eruling, Ebend, Ebend
4.77459, 273.564 , 61.8661, 42.2756, 1
4.77559, 273.621 , 61.9266, 42.6176, 1
4.77659, 273.679 , 61.987, 42.965, 1
4.77759, 273.736 , 62.0472, 43.3178, 1
4.77859, 273.793 , 62.1073, 43.6761, 1
4.77959, 273.85 , 62.1673, 44.0401, 1
4.78059, 273.908 , 62.2271, 44.4099, 1
4.78159, 273.965 , 62.2868, 44.7856, 1
4.78259, 274.022 , 62.3463, 45.1673, 1
4.78359, 274.08 , 62.4058, 45.5552, 1
4.78459, 274.137 , 62.4651, 45.9495, 1
4.78559, 274.194 , 62.5243, 46.3502, 1
4.78659, 274.252 , 62.5833, 46.7575, 1
4.78759, 274.309 , 62.6422, 47.1715, 1
4.78859, 274.366 , 62.701, 47.5925, 1
4.78959, 274.423 , 62.7597, 48.0206, 1
4.79059, 274.481 , 62.8182, 48.4558, 1
4.79159, 274.538 , 62.8766, 48.8985, 1
4.79259, 274.595 , 62.9349, 49.3487, 1
4.79359, 274.653 , 62.993, 49.8067, 1
4.79459, 274.71 , 63.0511, 50.2727, 1
4.79559, 274.767 , 63.109, 50.7468, 1
4.79659, 274.825 , 63.1667, 51.2292, 1
4.79759, 274.882 , 63.2244, 51.7201, 1
4.79859, 274.939 , 63.2819, 52.2197, 1
4.79959, 274.996 , 63.3393, 52.7283, 1
4.80059, 275.054 , 63.3966, 53.2461, 1
4.80159, 275.111 , 63.4537, 53.7732, 1
4.80259, 275.168 , 63.5108, 54.31, 1
4.80359, 275.226 , 63.5677, 54.8567, 1
4.80459, 275.283 , 63.6245, 55.4135, 1
4.80559, 275.34 , 63.6811, 55.9807, 1
4.80659, 275.397 , 63.7377, 56.5585, 1
4.80759, 275.455 , 63.7941, 57.1472, 1
4.80859, 275.512 , 63.8504, 57.7472, 1
4.80959, 275.569 , 63.9066, 58.3587, 1
4.81059, 275.627 , 63.9626, 58.9819, 1
4.81159, 275.684 , 64.0186, 59.6173, 1
4.81259, 275.741 , 64.0744, 60.2651, 1
4.81359, 275.799 , 64.1301, 60.9258, 1
4.81459, 275.856 , 64.1857, 61.5995, 1
4.81559, 275.913 , 64.2411, 62.2867, 1
4.81659, 275.97 , 64.2965, 62.9878, 1
4.81759, 276.028 , 64.3517, 63.7032, 1
4.81859, 276.085 , 64.4068, 64.4331, 1
4.81959, 276.142 , 64.4618, 65.1782, 1
4.82059, 276.2 , 64.5167, 65.9387, 1
4.82159, 276.257 , 64.5714, 66.7151, 1
4.82259, 276.314 , 64.6261, 67.5079, 1
4.82359, 276.372 , 64.6806, 68.3176, 1
4.82459, 276.429 , 64.735, 69.1446, 1
4.82559, 276.486 , 64.7893, 69.9895, 1
4.82659, 276.543 , 64.8435, 70.8528, 1
4.82759, 276.601 , 64.8976, 71.735, 1
4.82859, 276.658 , 64.9515, 72.6368, 1
4.82959, 276.715 , 65.0054, 73.5586, 1
4.83059, 276.773 , 65.0591, 74.5012, 1
4.83159, 276.83 , 65.1127, 75.4651, 1
4.83259, 276.887 , 65.1662, 76.4511, 1
4.83359, 276.944 , 65.2196, 77.4598, 1
4.83459, 277.002 , 65.2729, 78.4919, 1
4.83559, 277.059 , 65.3261, 79.5482, 1
4.83659, 277.116 , 65.3791, 80.6294, 1
4.83759, 277.174 , 65.4321, 81.7364, 1
4.83859, 277.231 , 65.4849, 82.8701, 1
4.83959, 277.288 , 65.5376, 84.0312, 1
4.84059, 277.346 , 65.5902, 85.2207, 1
4.84159, 277.403 , 65.6427, 86.4396, 1
4.84259, 277.46 , 65.6951, 87.6889, 1
4.84359, 277.517 , 65.7474, 88.9695, 1
4.84459, 277.575 , 65.7996, 90.2826, 1
4.84559, 277.632 , 65.8517, 91.6293, 1
4.84659, 277.689 , 65.9036, 93.0108, 1
4.84759, 277.747 , 65.9555, 94.4282, 1
4.84859, 277.804 , 66.0072, 95.883, 1
4.84959, 277.861 , 66.0588, 97.3764, 1
4.85059, 277.918 , 66.1104, 98.9098, 1
4.85159, 277.976 , 66.1618, 100.485, 1
4.85259, 278.033 , 66.2131, 102.103, 1
4.85359, 278.09 , 66.2643, 103.765, 1
4.85459, 278.148 , 66.3154, 105.474, 1
4.85559, 278.205 , 66.3664, 107.231, 1
4.85659, 278.262 , 66.4173, 109.038, 1
4.85759, 278.32 , 66.4681, 110.897, 1
4.85859, 278.377 , 66.5188, 112.81, 1
4.85959, 278.434 , 66.5693, 114.779, 1
4.86059, 278.491 , 66.6198, 116.806, 1
4.86159, 278.549 , 66.6702, 118.894, 1
4.86259, 278.606 , 66.7204, 121.045, 1
4.86359, 278.663 , 66.7706, 123.262, 1
4.86459, 278.721 , 66.8207, 125.548, 1
4.86559, 278.778 , 66.8706, 127.904, 1
4.86659, 278.835 , 66.9205, 130.336, 1
4.86759, 278.893 , 66.9702, 132.845, 1
4.86859, 278.95 , 67.0199, 135.435, 1
4.86959, 279.007 , 67.0694, 138.109, 1
4.87059, 279.064 , 67.1189, 140.872, 1
4.87159, 279.122 , 67.1682, 143.728, 1
4.87259, 279.179 , 67.2174, 146.68, 1
4.87359, 279.236 , 67.2666, 149.733, 1
4.87459, 279.294 , 67.3156, 152.892, 1
4.87559, 279.351 , 67.3646, 156.162, 1
4.87659, 279.408 , 67.4134, 159.548, 1
4.87759, 279.465 , 67.4622, 163.056, 1
4.87859, 279.523 , 67.5108, 166.691, 1
4.87959, 279.58 , 67.5593, 170.46, 1
4.88059, 279.637 , 67.6078, 174.371, 1
4.88159, 279.695 , 67.6561, 178.429, 1
4.88259, 279.752 , 67.7044, 182.643, 1
4.88359, 279.809 , 67.7525, 187.02, 1
4.88459, 279.867 , 67.8006, 191.57, 1
4.88559, 279.924 , 67.8486, 196.301, 1
4.88659, 279.981 , 67.8964, 201.224, 1
4.88759, 280.038 , 67.9442, 206.35, 1
4.88859, 280.096 , 67.9918, 211.688, 1
4.88959, 280.153 , 68.0394, 217.252, 1
4.89059, 280.21 , 68.0869, 223.055, 1
4.89159, 280.268 , 68.1343, 229.11, 1
4.89259, 280.325 , 68.1815, 235.432, 1
4.89359, 280.382 , 68.2287, 242.038, 1
4.89459, 280.44 , 68.2758, 248.945, 1
4.89559, 280.497 , 68.3228, 256.171, 1
4.89659, 280.554 , 68.3697, 263.737, 1
4.89759, 280.611 , 68.4165, 271.664, 1
4.89859, 280.669 , 68.4632, 279.977, 1
4.89959, 280.726 , 68.5099, 288.699, 1
4.90059, 280.783 , 68.5564, 297.86, 1
4.90159, 280.841 , 68.6028, 307.489, 1
4.90259, 280.898 , 68.6491, 317.618, 1
4.90359, 280.955 , 68.6954, 328.283, 1
4.90459, 281.012 , 68.7415, 339.524, 1
4.90559, 281.07 , 68.7876, 351.381, 1
4.90659, 281.127 , 68.8336, 363.902, 1
4.90759, 281.184 , 68.8795, 377.136, 1
4.90859, 281.242 , 68.9252, 391.14, 1
4.90959, 281.299 , 68.9709, 405.975, 1
4.91059, 281.356 , 69.0165, 421.708, 1
4.91159, 281.414 , 69.062, 438.412, 1
4.91259, 281.471 , 69.1075, 456.171, 1
4.91359, 281.528 , 69.1528, 475.075, 1
4.91459, 281.585 , 69.198, 495.224, 1
4.91559, 281.643 , 69.2432, 516.732, 1
4.91659, 281.7 , 69.2882, 539.723, 1
4.91759, 281.757 , 69.3332, 564.337, 1
4.91859, 281.815 , 69.3781, 590.732, 1
4.91959, 281.872 , 69.4229, 619.084, 1
4.92059, 281.929 , 69.4676, 649.591, 1
4.92159, 281.986 , 69.5122, 682.478, 1
4.92259, 282.044 , 69.5567, 717.999, 1
4.92359, 282.101 , 69.6012, 756.445, 1
4.92459, 282.158 , 69.6455, 798.147, 1
4.92559, 282.216 , 69.6898, 843.482, 1
4.92659, 282.273 , 69.7339, 892.886, 1
4.92759, 282.33 , 69.778, 946.863, 1
4.92859, 282.388 , 69.822, 1005.99, 1
4.92959, 282.445 , 69.8659, 1070.96, 1
4.93059, 282.502 , 69.9098, 1142.55, 1
4.93159, 282.559 , 69.9535, 1221.71, 1
4.93259, 282.617 , 69.9972, 1309.53, 1
4.93359, 282.674 , 70.0407, 1407.34, 1
4.93459, 282.731 , 70.0842, 1516.7, 1
4.93559, 282.789 , 70.1276, 1639.51, 1
4.93659, 282.846 , 70.1709, 1778.08, 1
4.93759, 282.903 , 70.2141, 1935.21, 1
4.93859, 282.961 , 70.2573, 2114.39, 1
4.93959, 283.018 , 70.3003, 2319.94, 1
4.94059, 283.075 , 70.3433, 2557.3, 1
4.94159, 283.132 , 70.3862, 2833.4, 1
4.94259, 283.19 , 70.429, 3157.15, 1
4.94359, 283.247 , 70.4717, 3540.19, 1
4.94459, 283.304 , 70.5143, 3997.92, 1
4.94559, 283.362 , 70.5569, 4551.13, 1
4.94659, 283.419 , 70.5993, 5228.34, 1
4.94759, 283.476 , 70.6417, 6069.58, 1
4.94859, 283.533 , 70.684, 7132.46, 1
4.94959, 283.591 , 70.7262, 8502.27, 1
4.95059, 283.648 , 70.7684, 10309.7, 1
4.95159, 283.705 , 70.8104, 12763.1, 1
4.95259, 283.763 , 70.8524, 16211.4, 1
4.95359, 283.82 , 70.8943, 21275.5, 1
4.95459, 283.877 , 70.9361, 29148.6, 1
4.95559, 283.935 , 70.9778, 42368.9, 1
4.95659, 283.992 , 71.0195, 67155, 1
4.95759, 284.049 , 71.061, 122318, 1
4.95859, 284.106 , 71.1025, 289216, 1
4.95959, 284.164 , 71.1439, 1.35354e+06, 1
